Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
78	1676.8313	553.0799	2698.8247	45.55173	1936141.4	538052.9	2756154.0	1221048.6	12.6810875	2.5735557	21.40046	2.9467852	10.829366	2.6421196	13.213389	4.6283846	288.0	288.0	0.0	0.0	107388.29	0.04531151437236287	2340001.0	503.71887	183.02577	863.7322	2.6102836	503.7185	183.0272	865.40546	4.267473	4.9793277	0.30647072	7.3798466	3.8781915	1.0002543	1.0508329	3.7797053	-12.221972	-446.23602	92.75905	92.796616	0.0051728683	-7.704102e-05	-0.2168643	0.80573404	0.23360652	2.427088	11.330414	-1.0002546	0.55110717	204.42268	16095.395524024963
79	1637.6571	686.0716	2648.2341	110.7767	1575752.9	390345.56	2370099.2	931419.6	12.658477	2.8631508	22.293854	6.0063977	11.01994	2.3680215	15.386808	7.251358	288.0	288.0	0.0	0.0	108708.766	0.04529531901041667	2370001.0	503.071	181.91771	865.7925	2.1707006	503.0703	181.92014	867.0548	2.256493	4.999998	0.4003664	8.032256	3.79023	1.0001895	1.0585221	4.4132376	-10.551264	-446.02493	92.5187	92.560585	0.005984314	-8.836444e-06	-0.21956025	0.8034024	-0.00055358076	2.4146788	11.1947155	-1.0001894	0.5274353	204.62048	16300.011906385422
80	1571.1073	667.86005	2587.1997	72.26522	1653798.0	688588.25	2494199.2	62996.145	12.465125	2.864568	23.93607	6.815714	11.752072	3.5848079	15.973357	2.3839335	288.0	288.0	0.0	0.0	110005.49	0.04526974987139918	2400001.0	503.30124	182.6589	865.77924	4.381833	503.29996	182.6603	866.2888	3.3967795	4.9925365	0.298568	7.7245927	3.8272393	0.9998885	1.0728228	6.1827054	-12.605277	-446.3898	92.5123	92.54119	0.005124246	0.0002277979	-0.2434347	0.7845542	0.08638699	2.413856	11.189322	-0.9998889	0.5476618	204.55952	16504.560509443283
81	1753.0425	558.7024	2657.168	89.37666	1958559.8	412771.94	2538415.2	1144581.4	12.235087	2.0319529	18.82534	3.502908	9.539291	1.5889584	11.982034	6.9305506	288.0	288.0	0.0	0.0	111278.75	0.04523526422764228	2430001.0	501.93365	183.35373	863.5174	5.909131	501.9326	183.35562	864.9939	5.4056153	5.0219774	0.3331213	7.8799186	3.8972936	1.0001969	1.0532681	4.2191067	-11.896866	-442.4907	92.38553	92.41223	0.00523886	-1.765782e-05	-0.21567923	0.8066402	-0.24724773	2.4524639	11.624548	-1.0001974	0.51206017	204.35968	16708.915533304214
82	1638.2833	536.18176	2679.4473	134.04327	2123410.0	586905.5	2754563.5	554248.4	12.457285	1.9926457	17.393156	8.219549	8.860068	1.909943	11.77575	4.601105	288.0	288.0	0.0	0.0	112575.13	0.04521089671184739	2460001.0	501.6076	184.19975	864.36865	8.38802	501.6072	184.20076	865.13525	8.32458	4.9991794	0.195195	6.8731413	3.9820862	0.99976784	1.0419314	6.575989	-13.4400015	-445.73294	92.939064	92.95961	0.0044340733	0.0003097432	-0.22316645	0.8004296	0.0054488056	2.3945377	10.966402	-0.9997678	0.5618217	213.47217	16922.397479057312
83	1703.6847	575.0333	2606.667	127.7599	1992668.4	570535.9	2770142.8	1181483.5	12.4756775	2.3645406	20.176508	8.522444	9.328443	1.2693378	11.650119	7.686595	288.0	288.0	0.0	0.0	113876.414	0.04518905319940476	2490001.0	500.24734	183.12048	860.55255	7.314442	500.24582	183.12296	861.71155	6.620042	5.007628	0.27970776	7.355933	3.6186328	1.0002267	1.0278234	7.6216383	-12.191107	-440.0986	92.57559	92.609634	0.0048094	-5.4871718e-05	-0.19520192	0.8232929	-0.07672222	2.46702	11.797412	-1.0002261	0.53923607	218.23909	17140.64075756073
84	1700.2148	613.9959	2633.8933	69.8357	1954252.6	345772.94	2427604.0	1393793.0	12.630382	2.502101	24.460188	5.3919387	7.907692	2.0726423	11.728662	5.1960855	288.0	288.0	0.0	0.0	115192.81	0.045173651960784315	2520001.0	499.8506	182.43124	861.7177	5.5283012	499.84995	182.43297	863.7283	3.8871002	4.9880896	0.31003845	7.340138	3.7962868	1.0003754	1.0494272	6.428146	-12.203068	-442.5845	91.8972	91.92134	0.005122937	-0.00016823428	-0.21866633	0.8042108	0.12200223	2.4213612	11.268874	-1.000376	0.53015375	219.77843	17360.418760061264
85	1644.7332	707.3732	2582.0625	69.73463	1629847.4	778906.94	2698590.2	0.0	12.158519	2.6408844	21.034803	4.3707047	8.530016	3.3331928	12.428525	0.0	288.0	288.0	0.0	0.0	116458.445	0.04513893229166667	2550001.0	499.6361	183.53047	862.2023	6.797128	499.63535	183.5322	863.4814	5.540061	4.9588842	0.27352774	7.179076	3.5861406	0.9996697	1.0636358	8.118798	-11.482086	-443.77686	92.76682	92.786606	0.004871832	0.0003952719	-0.23563714	0.7908043	0.4719986	2.4016397	11.057853	-0.9996698	0.5476253	208.59695	17568.995548963547
86	1715.5405	639.4426	2616.1902	81.69335	1683887.2	609972.4	2453877.5	75414.125	11.884843	2.1261208	19.658205	5.0819254	6.2345014	1.99009	9.923772	3.1199524	288.0	288.0	0.0	0.0	117696.35	0.04509438757183908	2580001.0	501.2951	184.04625	861.2697	7.161131	501.29413	184.04848	861.4734	7.7849474	5.01209	0.29671454	7.4588366	4.027763	1.0003814	1.0581139	9.942421	-11.705017	-443.64377	92.359436	92.373886	0.00507747	-0.00014718188	-0.22180682	0.80164796	-0.13072062	2.4236073	11.29417	-1.0003809	0.5626161	204.70251	17773.69819664955
87	1646.5273	668.8609	2576.3484	108.22916	1804942.8	678067.5	2482156.8	236596.2	12.375536	2.3605802	20.63468	5.417045	10.974209	3.5588157	14.939334	2.7829382	288.0	288.0	0.0	0.0	118987.164	0.0450708954782197	2610001.0	499.10776	184.45575	857.87524	4.4573116	499.1072	184.45772	860.8536	4.072137	4.991794	0.41137838	8.059285	3.8111901	1.000016	1.084138	6.5320086	-11.1995735	-444.5773	92.44923	92.468575	0.0062588453	0.00012916802	-0.2516234	0.7785142	0.09118307	2.371365	10.718242	-1.0000159	0.5711961	210.97002	17984.685213804245
88	1715.9141	569.1093	2571.8872	94.707954	1730252.8	674941.25	2382568.5	3510.0	12.50004	2.374904	21.87856	5.2328534	8.461342	3.2782197	12.775183	0.0	288.0	288.0	0.0	0.0	120292.32	0.04505330348782772	2640001.0	500.44174	185.22333	861.87396	0.3989575	500.44153	185.22438	860.2635	0.48214293	5.0081644	0.38159993	7.7213497	3.7097774	0.9999822	1.0592681	8.90765	-12.658523	-442.39355	92.63108	92.650894	0.0059013125	0.00014941009	-0.23784325	0.78897136	-0.09236303	2.4321475	11.385975	-0.9999823	0.5984409	210.33287	18194.9925365448
89	1735.9727	556.3105	2597.3044	146.94109	1674391.2	647044.9	2502484.5	626545.4	12.289095	2.1987774	21.496405	8.204519	10.1451435	1.744042	13.5202465	7.4984727	288.0	288.0	0.0	0.0	121567.18	0.04502488136574074	2670001.0	499.5431	185.43776	858.7904	6.158237	499.54263	185.43831	859.40686	6.2810717	5.006644	0.34714568	7.7698126	3.3970482	1.0003337	1.0447464	8.945329	-11.247691	-439.49066	92.925575	92.953865	0.0054348335	-0.00012294718	-0.21623418	0.80636615	-0.07055929	2.4664605	11.785968	-1.0003341	0.54159975	209.37695	18404.380650758743
90	1583.3041	692.0995	2635.1843	88.85498	1887195.6	529539.75	2783884.2	638449.4	11.988949	2.1965368	18.453884	4.955947	11.623362	1.4477397	13.242374	8.289501	288.0	288.0	0.0	0.0	122817.29	0.04498801797161172	2700001.0	498.86746	186.29945	859.35376	2.5659542	498.86673	186.30025	858.57196	1.1906085	4.9693236	0.25695458	6.974607	3.5912325	1.0000287	1.059308	9.1746235	-11.5602	-442.27994	93.93705	93.97508	0.0048353234	0.00013609303	-0.2552282	0.77525353	0.34732544	2.4141674	11.183627	-1.0000291	0.5292034	206.46616	18610.870278835297
91	1669.9558	641.6458	2643.4355	96.6482	1841155.6	486802.56	2498559.0	1225226.0	12.9104	2.2230852	18.252872	8.358964	11.575414	3.1919432	18.786747	6.703167	288.0	288.0	0.0	0.0	124162.75	0.04498650362318841	2730001.0	499.571	188.11517	859.4108	4.471361	499.5703	188.11635	861.3083	4.728007	5.0121427	0.27706188	7.2370563	3.615567	1.0001749	1.0515996	5.406748	-11.7996235	-441.74823	94.963356	95.007385	0.0050363415	1.13307315e-05	-0.23709974	0.7896055	-0.14809844	2.4271772	11.330835	-1.000174	0.56381917	208.56169	18819.40602016449
92	1723.5011	614.35645	2630.0996	79.91332	1678445.4	700193.06	2479814.0	39359.87	12.407975	2.2940571	17.99312	3.917919	10.142805	3.7595484	14.532647	0.7476153	288.0	288.0	0.0	0.0	125455.97	0.04496629704301075	2760001.0	496.4482	188.14565	857.1609	1.5321441	496.4477	188.14737	857.9877	0.97077036	5.012973	0.30937275	7.4915943	3.7951686	1.0004196	1.0356534	6.8693557	-12.537284	-434.02994	94.39142	94.43331	0.0051644286	-0.00019969876	-0.19295084	0.82526004	-0.15081106	2.5041103	12.23863	-1.0004196	0.53179264	205.65431	19025.06814813614
93	1735.9138	621.46155	2646.4773	58.04627	1871545.6	617886.5	2574208.8	514630.53	12.994509	2.3437555	22.915077	5.1396446	9.16304	2.5537636	11.947302	3.9680848	288.0	288.0	0.0	0.0	126807.78	0.04496729831560284	2790001.0	496.90054	189.10245	857.17163	0.15172076	496.89932	189.10344	867.781	1.0571196	5.010799	0.24424732	6.8154845	3.5935493	0.99995655	1.0306873	3.7337384	-14.071655	-438.0032	94.81396	94.85666	0.004719861	0.00017758233	-0.2140806	0.8079586	-0.13861646	2.4458365	11.54445	-0.99995744	0.5903084	205.45143	19230.530389547348
94	1670.8009	566.0805	2602.6458	72.988106	2295231.5	318084.38	2798639.2	1879084.1	11.992223	2.0855355	19.28387	4.9947133	11.030606	1.4450431	12.925818	8.818464	288.0	288.0	0.0	0.0	128056.92	0.044932253289473686	2820001.0	496.52	188.9651	859.16797	2.890823	496.5198	188.96571	861.2803	2.1653397	4.9949718	0.23465057	6.8405747	3.5168638	1.000073	1.029275	3.6220856	-12.913226	-435.36786	94.70509	94.75721	0.0045915884	6.8741516e-05	-0.19992217	0.8193209	0.06384545	2.4874156	12.031661	-1.000073	0.56399536	207.37164	19437.889505386353
95	1798.9143	539.6506	2612.409	129.93022	1585949.2	582917.8	2438095.2	278781.6	12.406483	1.9682865	19.015713	7.631791	9.647283	3.404922	15.348573	3.8054824	288.0	288.0	0.0	0.0	129348.33	0.044912613932291665	2850001.0	496.21005	188.22989	857.2225	-2.7565284	496.20975	188.23096	857.099	-2.746019	4.9914265	0.29658714	7.2467656	3.408067	1.0000087	1.0522406	4.9494753	-11.787794	-437.139	94.56439	94.60691	0.0051482543	0.00015071414	-0.21675013	0.80583036	0.10441293	2.4527094	11.626382	-1.0000086	0.5485406	204.43234	19642.3195977211
96	1653.566	671.65173	2626.864	84.58217	1547346.9	945164.1	2600754.5	22290.0	12.5086155	2.277035	21.119007	6.7989573	8.511387	4.338403	13.681909	0.0	288.0	288.0	0.0	0.0	130652.76	0.04489785491838488	2880001.0	497.80847	187.80492	863.6905	1.8792605	497.8085	187.80472	861.6054	-0.06667614	4.9939876	0.3126159	7.39934	3.828396	1.0002667	1.0530764	8.930355	-12.281391	-439.86032	93.50491	93.540955	0.005325391	-7.846505e-05	-0.23855254	0.7884359	0.06875815	2.4333198	11.399583	-1.000266	0.546788	206.52982	19848.846467494965
97	1768.8663	598.2737	2626.8984	87.63716	1847716.6	510971.8	2497509.0	1193228.1	12.386522	1.8585767	18.459467	7.4665947	9.494021	2.0705717	13.782993	7.431807	288.0	288.0	0.0	0.0	131944.56	0.044879102891156465	2910001.0	499.01804	188.20961	857.8249	3.4654472	499.01794	188.20975	855.922	2.9091237	5.0033603	0.26772714	7.1209846	3.6642447	0.99986947	1.0377132	5.776016	-13.02485	-438.56152	94.165855	94.19463	0.0048345663	0.00024096394	-0.22454302	0.7995578	-0.043060172	2.4735656	11.87302	-0.99986947	0.5140672	204.7986	20053.637515068054
98	1615.3801	695.4991	2642.8547	102.632164	1622820.5	989840.1	2710988.8	0.0	12.345102	2.0364833	17.00924	6.063129	8.136276	4.931789	14.211838	0.0	288.0	288.0	0.0	0.0	133229.56	0.04485843855218855	2940001.0	500.544	189.98174	859.81555	2.56726	500.54376	189.98184	862.4366	2.6766164	5.00842	0.22504275	6.6733136	3.6648142	0.99984145	1.0402539	4.650455	-12.583872	-442.98462	95.023315	95.0496	0.004688865	0.00026036875	-0.24019955	0.787153	-0.100458145	2.4227378	11.287615	-0.9998415	0.5808046	205.51938	20259.151524066925
99	1694.8967	583.61237	2589.132	87.89311	1525373.9	1039800.9	2595751.0	1080.0	12.682519	2.7357755	27.08324	7.165106	7.911374	4.773449	13.33195	0.0	288.0	288.0	0.0	0.0	134549.98	0.04484999479166667	2970001.0	501.04358	191.21477	860.5619	0.7696111	501.04358	191.21446	859.8844	1.9901738	4.9864926	0.2146312	6.482994	3.685124	0.99999326	1.0679564	4.9982533	-12.498681	-446.1216	95.272285	95.28008	0.0046370137	0.00015351952	-0.27682942	0.7588737	0.15147637	2.380292	10.815027	-0.9999934	0.5577984	206.24709	20465.41454577446
