Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	QcPi	QcPiRaw	QcPiVar	QcPiCVaR	PiEntTerm	PiQTerm	PiCostTerm	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
36	1676.833	611.7461	2601.7756	52.828136	1687632.8	454550.0	2398707.2	1017340.9	9.626743	2.1232686	15.882265	4.0796595	4.734604	1.0901505	6.231883	2.3742263	288.0	288.0	0.0	0.0	45030.688	0.04056818693693694	1080001.0	469.51694	189.52457	850.73346	-9.096441	469.51642	189.52415	848.35004	-10.576035	4.4759197	0.21788673	5.9632487	3.4329524	0.37168032	0.1540297	0.9959575	0.16044009	0.9994993	1.0193022	5.4372816	-14.482536	-374.29175	94.85826	94.8874	0.00377558	0.00016414029	0.00052610505	-0.15647808	0.85570353	4.4739785	4.46222	0.3716801	5.5252776	0.8551774	469.26443	94.11752	0.0050510713	2.835139	17.03403	-0.99949986	0.29657555	273.04712	9926.114669322968
37	1569.0265	656.13916	2557.5562	41.172394	1815775.6	532567.0	2380814.5	707921.44	9.2239685	2.4329355	15.067453	1.9121505	7.784607	2.0116942	13.097698	5.548899	288.0	288.0	0.0	0.0	45991.152	0.040343116091008775	1110001.0	469.7733	191.29509	864.65186	-10.561088	469.77414	191.29451	862.93945	-11.947376	4.4683027	0.23351721	6.1537366	3.505443	0.3710344	0.16410287	1.1300501	0.15923135	1.0004903	1.0209101	3.8444576	-11.754017	-375.79248	96.2214	96.270355	0.0038864743	0.0001827651	-0.00025946888	-0.17096607	0.8434905	4.4673347	4.4554563	0.3710337	5.515937	0.84375	469.52774	92.89153	-0.018555759	2.8236268	16.840364	-1.0004901	0.30619574	274.6022	10200.731014966965
38	1490.7539	628.07574	2546.133	38.676487	1816512.2	669632.25	2448670.8	204940.23	9.055186	2.2063057	16.879847	2.8984396	7.7059507	2.6649282	11.907335	1.8625288	288.0	288.0	0.0	0.0	46934.156	0.04011466346153846	1140001.0	466.94067	190.2056	851.9577	-7.2785378	466.94064	190.20517	850.0951	-6.722884	4.4404683	0.23585404	6.1456547	3.5699987	0.38097432	0.17708437	1.1360171	0.16036528	1.0002981	1.0161014	8.563769	-13.4611	-372.33133	94.87314	94.92487	0.0039168964	0.00019410056	-0.000111268695	-0.15120144	0.86015874	4.4396653	4.427459	0.38097566	5.5003095	0.86026996	466.6906	93.49901	0.12767719	2.832722	16.998308	-1.0002991	0.30217314	271.62466	10472.327396154404
39	1677.5542	569.6541	2565.1816	38.39779	1565337.2	866508.9	2651392.0	1920.0	9.499409	2.0705216	16.459791	1.8631653	5.745038	2.7484536	8.879624	0.0	288.0	288.0	0.0	0.0	47925.645	0.039938037109375	1170001.0	466.7838	189.12073	844.2895	-8.058617	466.7839	189.12068	843.0038	-7.220779	4.4515653	0.22707887	6.1835513	3.5339756	0.3806222	0.1729334	1.1319164	0.16569306	0.999838	1.0166119	6.947791	-13.107914	-375.60294	94.62253	94.67019	0.0039193654	0.00019297677	0.00028615742	-0.14533956	0.86519116	4.4516935	4.4396577	0.38062093	5.512706	0.864905	466.5404	90.072525	-0.016308468	2.7935019	16.339012	-0.9998383	0.33021474	273.3136	10745.754152059555
40	1637.9421	597.94635	2610.604	56.278687	1587683.6	780823.0	2674363.5	0.0	9.210542	2.1896296	12.570395	2.4076645	5.3292055	2.092129	7.7528734	0.0	288.0	288.0	0.0	0.0	48884.027	0.03974311166158537	1200001.0	465.97626	187.2914	840.8295	-6.3949513	465.97656	187.29147	847.4694	-6.8852115	4.437875	0.2295276	6.131516	3.5063283	0.37714478	0.17512362	1.0853825	0.16411011	1.0002079	1.0230606	5.2006235	-10.893704	-373.66724	92.98456	93.029884	0.0038802822	0.00018966544	-4.5118133e-05	-0.14609839	0.86473614	4.437221	4.425019	0.37714124	5.4924436	0.86478126	465.72015	91.188156	0.1659038	2.8091376	16.601301	-1.0002078	0.35152793	272.6889	11018.517175674438
41	1640.9529	619.6964	2540.5889	38.148235	1940096.6	384692.22	2563315.2	1316917.8	9.451374	2.3718088	15.428702	1.5807753	9.881056	2.3226998	13.463972	6.4045577	288.0	288.0	0.0	0.0	49868.723	0.039578351314484124	1230001.0	468.545	187.03886	847.6183	-7.4143887	468.54523	187.0386	848.6326	-7.2975187	4.4509897	0.23242958	6.193726	3.4411993	0.38327572	0.17608187	1.1316137	0.16365409	0.99971604	1.029164	6.0447874	-13.868013	-381.3602	92.506516	92.55063	0.003991146	0.00019175957	0.0003914709	-0.17027174	0.8441368	4.451257	4.4392085	0.38326967	5.5152526	0.8437453	468.29877	86.09483	0.010655229	2.7478144	15.610149	-0.9997168	0.32331753	271.52655	11289.872647285461
42	1653.6296	555.97955	2547.1042	47.836273	2100598.0	280367.94	2596615.5	1435376.9	9.668007	2.171614	14.396034	2.6670334	9.61152	2.0953543	12.259181	5.6365247	288.0	288.0	0.0	0.0	50875.51	0.03943838117732558	1260001.0	469.81427	186.98071	843.1094	-6.384429	469.8131	186.98277	837.91705	-6.5376835	4.476632	0.21630065	6.040626	3.5346816	0.37920582	0.16345797	1.0657777	0.16796729	1.0000298	1.0220299	4.134569	-11.810968	-382.0276	92.42582	92.46028	0.0038921346	0.00017859892	0.00010366883	-0.17293213	0.84181094	4.47739	4.4656897	0.37920535	5.538001	0.8417073	469.57434	86.70501	-0.110478364	2.7505174	15.655846	-1.0000299	0.34394407	273.39542	11563.40827536583
43	1548.0463	697.9168	2576.4646	32.299763	1997268.4	513552.7	2707899.5	1320231.8	9.167239	2.1023772	15.308358	2.4584951	7.2853484	0.97311574	8.505015	5.0807476	288.0	288.0	0.0	0.0	51831.367	0.039266187263257576	1290001.0	469.6333	187.05455	842.19904	-6.768729	469.63263	187.05527	845.4925	-7.998461	4.4565907	0.20791556	6.1691303	3.4954937	0.37069497	0.15465192	1.0896719	0.16567397	1.0002993	1.0233852	3.8189898	-11.572383	-383.6302	92.0587	92.07255	0.00375219	0.00016791363	-0.00011017925	-0.17045212	0.8438032	4.457143	4.4452243	0.37069547	5.5069847	0.84391344	469.39996	84.92591	0.16935301	2.7351658	15.422465	-1.000299	0.29892874	269.65768	11832.956247091293
44	1630.093	594.96136	2535.7139	37.34707	1783342.8	819286.9	2793846.2	20250.0	9.391747	1.9724226	15.289254	3.2867475	8.888909	3.1242273	12.368678	0.0	288.0	288.0	0.0	0.0	52809.96	0.03911848958333333	1320001.0	469.9033	187.03828	844.945	-6.617351	469.90344	187.03915	844.1031	-6.4194202	4.480989	0.21138607	6.216998	3.4588838	0.36613578	0.15051232	1.0088258	0.16586445	1.0001812	1.0243819	2.8568597	-10.587852	-383.2139	91.77199	91.786385	0.0037626137	0.00016633655	-4.07811e-06	-0.18092063	0.83500016	4.4812903	4.469649	0.3661421	5.525076	0.83500415	469.67014	85.62127	0.06596389	2.7403207	15.496414	-1.0001811	0.32323027	275.3056	12108.248616933823
45	1627.6799	639.5096	2575.1047	67.94798	1947189.0	478277.44	2582803.5	1138314.4	10.300917	2.2476673	15.404353	4.501862	10.256741	1.3728185	12.188672	6.949595	288.0	288.0	0.0	0.0	53884.625	0.03904682971014493	1350001.0	471.6455	187.18463	840.925	-4.56392	471.6448	187.18602	841.4339	-5.651545	4.4880743	0.21092123	5.9670386	3.4860394	0.37068775	0.14558943	0.9695401	0.16806303	0.99975955	1.0174063	5.6691093	-11.492411	-385.10593	91.61329	91.62517	0.0038236396	0.00016505737	0.00034573695	-0.1802875	0.8357067	4.4891553	4.4775953	0.3706888	5.5407276	0.83536106	471.42477	85.48346	-0.0216008	2.7360258	15.428317	-0.99976	0.30407882	272.20435	12380.464248895645
46	1722.8811	587.029	2556.7747	46.82578	1961221.6	368263.72	2380194.8	1265058.0	10.077375	2.342262	15.349323	1.9763832	6.8341	1.3764395	9.298508	4.000713	288.0	288.0	0.0	0.0	54931.965	0.03895884031471631	1380001.0	473.4679	186.64917	845.0461	-5.494425	473.46683	186.65096	841.5204	-6.190619	4.49988	0.21313463	5.9947553	3.501095	0.37074766	0.15194511	0.95906496	0.16401598	1.0003679	1.0158917	10.833995	-13.798887	-385.97385	90.40474	90.417816	0.0037926272	0.00016476533	-0.00016484497	-0.17652467	0.8387183	4.5009303	4.489507	0.37075335	5.5512314	0.8388831	473.24786	86.43515	-0.04064869	2.7452588	15.570765	-1.000368	0.3095317	268.99854	12649.439446687698
47	1750.713	519.7589	2569.1523	36.012817	1594824.9	735855.6	2669912.0	0.0	10.011606	1.9011514	13.619421	0.7522674	7.378544	3.1515222	12.885298	0.0	288.0	288.0	0.0	0.0	55976.887	0.038872837999131944	1410001.0	475.6513	186.58551	848.9605	-6.144559	475.65158	186.58562	850.2528	-7.9586616	4.504595	0.19523555	5.872957	3.5087547	0.36023855	0.14309059	0.9419197	0.16467993	0.9997475	1.0224607	6.744873	-13.949755	-391.0244	91.18429	91.20607	0.0036513982	0.00015483577	0.00033519536	-0.19325975	0.82500815	4.505926	4.4945984	0.36024845	5.542209	0.82467294	475.4496	83.600494	0.083969764	2.713308	15.084223	-0.9997475	0.29732728	275.90222	12925.344849348068
48	1550.6438	590.66754	2609.976	58.466293	1706830.4	414341.25	2302078.0	921420.3	10.433595	2.322975	16.53163	2.113413	7.060566	1.8945329	10.805465	4.910013	288.0	288.0	0.0	0.0	57061.746	0.038817514349489796	1440001.0	478.18872	187.72304	843.5819	-5.073719	478.1888	187.72385	844.2684	-6.117792	4.56333	0.20913102	6.1752906	3.3731444	0.36043623	0.13832909	0.92723876	0.16518612	1.0005739	1.0217454	6.0839515	-13.605619	-397.4718	92.48618	92.521706	0.0037207794	0.00015556236	-0.00032627513	-0.18894269	0.8284583	4.5656853	4.5549703	0.36045766	5.603196	0.82878464	478.01086	79.71032	-0.067156404	2.6545684	14.22475	-1.000573	0.34235835	272.95322	13198.444205522537
49	1593.0527	681.69025	2535.8772	48.19187	1486161.5	788489.25	2375121.5	0.0	10.151191	2.1996162	15.574652	3.3831434	5.9552264	3.045663	10.980097	0.0	288.0	288.0	0.0	0.0	58119.734	0.038746489583333335	1470001.0	475.81824	187.6347	841.92224	-5.947323	475.81747	187.63638	843.1363	-6.985324	4.5227356	0.197957	6.0432014	3.481387	0.36298698	0.14647873	0.9437435	0.16618295	0.9996051	1.0315716	4.2385716	-12.477128	-392.49768	92.61298	92.66549	0.003735609	0.00015899022	0.00046313842	-0.1896494	0.8279977	4.52389	4.512759	0.362983	5.563487	0.8275345	475.62073	82.29555	0.10667508	2.6934457	14.791162	-0.9996057	0.33988953	272.60806	13471.140672445297
50	1685.4153	566.3872	2500.824	59.910805	1718291.8	614382.1	2259134.8	12030.0	10.126702	2.184509	16.383247	1.0916253	6.038478	2.2631862	8.321803	0.0	288.0	288.0	0.0	0.0	59170.625	0.03867361111111111	1500001.0	477.4243	187.59767	840.83057	-6.4518833	477.4239	187.59901	843.92523	-6.556946	4.531231	0.22576173	6.174898	3.4442995	0.3749779	0.16137603	0.98746425	0.16857095	1.0002906	1.0301551	3.8623068	-13.292728	-394.5274	91.65779	91.70459	0.003909432	0.00016841799	-0.000100566576	-0.1821826	0.8339757	4.532113	4.521026	0.37496954	5.5864997	0.83407617	477.22028	81.85882	-0.04165988	2.6844099	14.654085	-1.0002912	0.32739377	277.34558	13748.218132734299
51	1600.7112	615.0572	2543.7505	59.138844	1583280.2	571340.56	2563221.0	488523.3	9.831709	2.0103312	14.82163	2.365627	7.308655	2.154167	9.850557	4.2784147	288.0	288.0	0.0	0.0	60198.523	0.038588797075320515	1530001.0	476.67303	187.3905	853.63043	-6.7850304	476.673	187.39163	849.9479	-7.5838385	4.506253	0.2238016	6.33354	3.4447997	0.38226315	0.17730841	1.0696846	0.16662632	1.0003191	1.0264554	4.0768905	-12.957773	-391.87067	92.29941	92.3562	0.003953014	0.00018265643	-0.00013317072	-0.1703876	0.8439064	4.5073624	4.496006	0.38226613	5.5692344	0.84403956	476.46832	83.7536	-0.085799	2.7103949	15.039114	-1.0003191	0.32179594	272.23022	14020.564280033112
52	1603.8071	632.59393	2595.8499	38.239445	1848295.0	675937.06	2717080.8	190040.16	10.129653	2.4316995	17.007586	1.9972905	6.7934823	1.9033648	8.279168	1.3947533	288.0	288.0	0.0	0.0	61254.09	0.03852458480738994	1560001.0	477.2113	186.88245	838.9032	-9.592102	477.21027	186.88437	839.2311	-11.955677	4.5518427	0.21111123	6.1135383	3.485755	0.3732428	0.1536004	1.0006144	0.16817562	0.9997807	1.014386	4.5351024	-11.747442	-394.51852	91.33177	91.38736	0.0037988434	0.00015847845	0.00031817472	-0.17137611	0.84313864	4.554377	4.5435486	0.37326786	5.6078587	0.84282047	477.02878	81.66737	0.01697135	2.678316	14.563631	-0.99978036	0.33827043	273.4094	14294.055277347565
53	1679.7753	612.3333	2535.9595	40.056145	1689571.2	582740.7	2673558.5	657247.25	9.921327	2.2792404	18.495922	3.8248496	6.6991053	1.8507358	9.787726	3.8421147	288.0	288.0	0.0	0.0	62284.64	0.03844730902777778	1590001.0	476.19034	187.36298	841.0866	-8.516291	476.18994	187.3644	839.78577	-11.284414	4.545756	0.23664275	6.1020246	3.4506795	0.37213486	0.15432511	0.9945715	0.17262088	1.0001444	1.0209435	11.307032	-11.810204	-388.58334	90.8911	90.94916	0.0038112523	0.00016484848	5.583e-06	-0.17267159	0.8420799	4.546224	4.535248	0.37214157	5.5981913	0.84207433	475.9736	86.54823	0.0102149965	2.7381144	15.460519	-1.0001438	0.30257058	276.24686	14570.13472867012
54	1604.6512	624.51917	2592.676	46.899673	1913230.0	463401.9	2697540.2	1184488.2	9.680237	2.0916297	14.550642	3.6833553	5.47108	1.6712222	7.756876	2.524265	288.0	288.0	0.0	0.0	63294.848	0.03836051373106061	1620001.0	475.68692	187.1018	852.9819	-8.533601	475.6864	187.10309	850.1113	-9.4106	4.511047	0.22206074	6.114229	3.5576994	0.37835723	0.16615485	1.0400245	0.16965988	1.0000648	1.0362854	9.109614	-12.491706	-393.66885	91.52963	91.58595	0.003911206	0.00017810211	7.3210846e-05	-0.18928838	0.8281639	4.511704	4.500393	0.37836272	5.5702395	0.8280906	475.47372	80.97676	0.018063175	2.67661	14.537996	-1.0000652	0.28093672	272.88055	14843.031354904175
55	1747.6838	571.566	2589.0256	70.50573	1640936.4	753130.8	2651762.8	253794.02	10.266236	2.0712276	15.266929	4.869306	6.112799	1.3990442	7.399214	3.5423822	288.0	288.0	0.0	0.0	64363.87	0.038311828031994045	1650001.0	477.38303	187.69537	842.3684	-7.200671	477.3824	187.69637	846.53094	-9.0205555	4.5269446	0.2293234	6.2409277	3.5609074	0.3809437	0.16820487	1.0648718	0.17081408	1.0004195	1.0248054	4.2169275	-11.452699	-394.1007	91.71137	91.766594	0.0039447458	0.00017764526	-0.00021970458	-0.1927643	0.8252905	4.52832	4.517181	0.38095722	5.590342	0.82551014	477.18185	82.25562	-0.07042898	2.688414	14.713437	-1.0004193	0.33050656	272.94882	15116.140716552734
56	1769.8209	528.5326	2563.147	34.334057	2015791.8	499254.62	2703062.8	1343614.1	10.052586	2.0738602	14.85368	3.9229455	8.221755	1.6358535	11.550848	5.0293355	288.0	288.0	0.0	0.0	65410.562	0.03825179093567251	1680001.0	478.7072	187.99918	850.4088	-6.62992	478.70602	188.00087	843.58936	-8.894341	4.5186343	0.20862831	6.182614	3.4789317	0.37004507	0.14702734	1.000952	0.175156	0.9998382	1.0331882	4.314275	-10.19438	-395.68646	91.41273	91.463936	0.0037920657	0.0001624846	0.0002562807	-0.20172565	0.81799686	4.519565	4.5083585	0.3700467	5.569869	0.81774056	478.49652	81.99235	0.13213947	2.6888945	14.720894	-0.99983764	0.30902767	273.38297	15389.372745752335
57	1630.8954	597.33374	2560.7168	48.846138	1398138.5	659498.9	2445453.2	132591.95	9.960583	2.0924594	15.611597	2.8809884	8.961997	2.7650595	12.909895	2.1521497	288.0	288.0	0.0	0.0	66449.88	0.03818958782327586	1710001.0	479.3329	187.48375	849.8865	-6.946253	479.33203	187.48488	848.92725	-8.704746	4.519759	0.21379255	6.0947714	3.4625654	0.375843	0.15394765	0.9761313	0.1743917	0.9999722	1.0309978	5.6123114	-13.767507	-395.93744	91.29787	91.34471	0.003863076	0.00016795559	0.00013835268	-0.1804154	0.83541906	4.5203443	4.509148	0.37585363	5.5778904	0.8352807	479.1137	82.34095	0.035618555	2.6919632	14.761882	-0.9999722	0.3003254	274.7722	15664.109950780869
58	1664.6151	633.0362	2618.8745	53.05126	1879668.2	403700.62	2493022.2	1252523.2	9.941891	2.2046208	17.553768	3.3870277	6.657244	1.4046181	9.307626	4.233567	288.0	288.0	0.0	0.0	67482.06	0.038125459039548025	1740001.0	479.07983	187.78273	848.8998	-8.027443	479.0794	187.78432	842.61755	-8.702515	4.545343	0.22338791	6.293282	3.5161414	0.37811884	0.16004363	1.0081483	0.17405178	1.0001267	1.0208474	4.56722	-13.822168	-396.43488	91.20849	91.26464	0.0038713415	0.00016812915	2.8694789e-05	-0.19196458	0.8260891	4.547063	4.5361347	0.37813956	5.606812	0.8260604	478.87384	81.61292	-0.1034401	2.6777616	14.5549965	-1.0001272	0.3246677	270.32712	15934.516456842422
59	1645.8804	616.9224	2615.7373	64.4657	2194986.8	563727.5	2736665.5	1062338.2	9.5407915	1.7362137	13.476859	5.3515697	9.677531	0.9658348	11.68392	8.183086	288.0	288.0	0.0	0.0	68481.01	0.03804500434027778	1770001.0	478.62222	186.83885	849.96655	-8.998646	478.62186	186.83997	841.6914	-12.402395	4.4959264	0.23823732	6.7305923	3.4984787	0.37830892	0.16953968	1.1095455	0.17135333	1.000016	1.0389955	5.0664806	-12.371694	-391.99207	90.58153	90.634636	0.0039628274	0.00018864895	0.0001247608	-0.18790737	0.82966787	4.4949417	4.4833946	0.37831095	5.5531206	0.82954305	478.37552	85.553894	0.07787529	2.7345788	15.40538	-1.0000156	0.33638334	272.9309	16207.475563287735
60	1652.661	593.88245	2568.303	52.697094	1521746.8	708375.0	2412814.5	511635.72	10.026122	2.3314304	14.542085	3.412809	6.0870767	1.4588277	8.288247	3.2053745	288.0	288.0	0.0	0.0	69522.87	0.03799063780737705	1800001.0	478.945	187.02696	843.75085	-8.69814	478.94446	187.0287	845.731	-10.408537	4.5293927	0.23958224	6.3592505	3.4710298	0.3880826	0.17515238	1.1394912	0.17512622	1.0001402	1.0141402	7.334838	-12.83169	-394.86914	91.18541	91.263115	0.0039534825	0.00018255369	8.97692e-06	-0.1701664	0.84443086	4.5307155	4.519567	0.38810268	5.602249	0.84442186	478.73093	83.01738	-0.12359106	2.6954696	14.817057	-1.0001407	0.28215003	275.7871	16483.199764966965
61	1657.2441	576.4215	2545.8447	46.70744	1710305.6	676223.25	2358081.2	0.0	9.805143	2.078659	20.551908	4.3147836	5.647269	2.6721883	11.152824	0.0	288.0	288.0	0.0	0.0	70543.23	0.03792646589381721	1830001.0	477.5207	186.51556	842.8138	-10.092197	477.52014	186.51663	840.78204	-13.869571	4.5226827	0.23206177	6.330724	3.3678298	0.3723908	0.16605549	1.0766143	0.17067991	1.0001209	1.0154982	3.9604406	-13.901387	-386.91327	90.48875	90.55791	0.003772426	0.00017325758	2.2390437e-05	-0.1462088	0.8646349	4.52223	4.5110064	0.37240845	5.5724735	0.8646125	477.2856	89.5077	0.0018896204	2.776318	16.062502	-1.0001215	0.33515644	273.2279	16756.393101215363
62	1621.2782	670.7626	2513.7578	38.283707	1360785.2	724124.06	2066598.2	0.0	9.688114	2.3406594	14.4416065	3.2832851	6.2905912	2.9842577	11.292309	0.0	288.0	288.0	0.0	0.0	71550.836	0.0378575851521164	1860001.0	478.12402	187.07951	847.24274	-9.193722	478.12387	187.0806	847.86383	-10.41821	4.502942	0.22748059	6.449305	3.5019825	0.36862436	0.15418863	1.0302441	0.16949959	0.99996424	1.0352242	4.3664327	-11.684019	-393.3175	90.71727	90.783875	0.0038573695	0.00017542767	0.00016974511	-0.18144305	0.83473194	4.5032973	4.4918623	0.36863324	5.550161	0.8345622	477.90347	83.75138	0.17974322	2.7139935	15.091749	-0.9999643	0.33281207	274.06842	17030.461470603943
63	1564.0558	609.38806	2517.123	45.19875	1949181.6	532622.56	2710582.0	1303913.9	9.714148	1.9689935	13.704565	4.075787	6.765364	1.3795065	8.358306	4.181296	288.0	288.0	0.0	0.0	72565.414	0.03779448649088542	1890001.0	478.8106	186.9267	857.35956	-8.937686	478.81024	186.92744	843.9109	-11.733601	4.5196314	0.23289523	6.388744	3.4115846	0.391629	0.1833739	1.1067159	0.16769537	1.00039	1.0380396	4.116188	-12.676376	-392.9794	90.28315	90.34839	0.004074641	0.00019058757	-0.00018393426	-0.1802029	0.8357622	4.5200887	4.508859	0.3916306	5.594488	0.8359461	478.59906	84.783775	-0.12046808	2.717904	15.153733	-1.0003903	0.33063626	269.12595	17299.65452647209
64	1643.0248	631.2815	2492.269	74.10878	1526128.1	819088.06	2467562.2	7470.0	9.770308	1.9645482	15.079582	4.3447022	5.539296	2.8782048	9.136892	0.0	288.0	288.0	0.0	0.0	73586.625	0.03773673076923077	1920001.0	478.72086	187.4198	840.3976	-7.9569693	478.72064	187.42111	836.49677	-10.362232	4.538983	0.2267812	6.2585278	3.5613759	0.37297863	0.15509978	0.999979	0.169952	1.0000712	1.0176654	4.953289	-11.266278	-389.665	90.364075	90.43027	0.003775477	0.00016303158	5.9900314e-05	-0.15050401	0.86088735	4.5391994	4.528168	0.37299916	5.592307	0.86082745	478.50464	87.97879	0.026623541	2.7556295	15.7322445	-1.0000718	0.37051082	274.9411	17574.744720458984
65	1699.2118	611.7541	2545.5332	45.777336	1782986.6	354809.44	2215601.2	1060955.0	9.652925	1.9056039	13.884922	3.8788075	7.8838425	1.9816304	10.956755	4.88211	288.0	288.0	0.0	0.0	74586.72	0.037670059974747476	1950001.0	477.31754	186.95021	839.9051	-11.929434	477.31677	186.9511	837.21643	-14.094797	4.5344677	0.23559403	6.4037595	3.4845822	0.3737543	0.16358018	1.0708405	0.16625802	0.99998033	1.0152147	7.509739	-13.235443	-386.2543	89.96552	90.03303	0.003854393	0.00017728716	0.00014385417	-0.13317531	0.8759765	4.5349097	4.523804	0.3737712	5.5876307	0.8758327	477.101	89.970894	-0.00991709	2.7787554	16.101927	-0.99998087	0.34467697	273.1622	17847.78958940506
66	1690.536	550.9066	2535.268	62.405373	1887197.2	554391.25	2684831.8	613168.1	10.3675785	2.2462263	15.881873	3.1980004	6.84877	1.356133	9.180308	5.0532107	288.0	288.0	0.0	0.0	75669.18	0.037646358053482584	1980001.0	476.5463	186.66385	845.06555	-10.6246805	476.54544	186.6647	835.6698	-12.34047	4.5596614	0.22650047	6.226365	3.5579102	0.37030712	0.15740207	1.0712945	0.16651721	1.0001335	1.00484	10.814293	-14.111365	-385.0046	89.99802	90.06903	0.0037861434	0.0001682463	-1.5288989e-06	-0.12797269	0.8805328	4.561117	4.5503173	0.37033108	5.60983	0.88053423	476.3378	90.4527	-0.0745463	2.7801342	16.123676	-1.0001338	0.30174446	272.05658	18119.7590572834
67	1642.9894	613.08307	2567.7373	13.255627	1849092.2	564524.4	2759725.2	1003366.0	9.716318	2.1129968	14.468314	1.1732163	7.722415	1.8029562	10.915657	5.4146748	288.0	288.0	0.0	0.0	76680.56	0.03758851102941176	2010001.0	475.53995	185.52226	835.651	-10.414367	475.53952	185.52339	835.0216	-13.032781	4.522079	0.22265624	6.1244216	3.552965	0.36314344	0.14647318	0.95998836	0.16565907	1.0001192	1.0171314	4.4157114	-11.982861	-383.45065	89.905014	89.97641	0.0037293946	0.00016448554	2.3354323e-05	-0.12770872	0.88110906	4.521536	4.510315	0.3631625	5.5616665	0.8810857	475.3044	90.97261	0.20882396	2.793925	16.35464	-1.0001189	0.30504942	275.3766	18395.14163684845
68	1651.1938	684.28076	2620.3499	39.4634	1928679.2	491440.78	2653150.0	1197287.8	9.367181	2.0201678	15.369189	2.4402637	7.6915503	1.4309728	9.857351	5.5543313	288.0	288.0	0.0	0.0	77657.055	0.037515485356280194	2040001.0	476.2951	185.1239	840.75256	-9.314767	476.2953	185.1246	839.6477	-14.208746	4.5405173	0.22453862	6.396943	3.5839493	0.37948355	0.1653458	1.0488557	0.16619374	0.9999153	1.0204532	4.224855	-11.198517	-389.2938	89.43162	89.50446	0.00392083	0.0001744194	0.00019557463	-0.13745704	0.87215054	4.541121	4.530133	0.37948796	5.6015587	0.87195486	476.07706	85.9113	-0.017240526	2.7300093	15.33624	-0.99991584	0.31210136	271.01428	18666.224318027496
69	1709.8501	518.4803	2597.9177	85.63011	1666356.4	681001.94	2375010.8	4500.0	10.225472	2.0581253	16.01023	4.863011	7.5490103	2.803977	9.761052	0.0	288.0	288.0	0.0	0.0	78719.734	0.03748558779761905	2070001.0	477.7919	184.94568	845.79944	-8.916195	477.79196	184.94588	842.585	-11.7162895	4.5639443	0.22163245	6.311259	3.4400256	0.37939018	0.15762196	0.9639461	0.16537428	1.0002366	1.0286851	5.3417273	-12.002111	-391.53247	89.286705	89.369995	0.0039233644	0.00016722146	-7.293652e-05	-0.15204214	0.85972005	4.565291	4.554564	0.37939882	5.627088	0.85979295	477.57916	85.18689	-0.071365744	2.7169409	15.137692	-1.0002369	0.3290422	273.15472	18939.350360393524
70	1618.1732	633.7	2544.423	65.08375	2047225.4	243253.28	2374918.2	1510572.9	9.975814	1.7064345	13.999919	3.8278859	5.8328753	1.0294051	7.245047	3.462305	288.0	288.0	0.0	0.0	79758.69	0.03744539319248826	2100001.0	477.00122	184.72762	852.64374	-9.00948	477.0013	184.727	834.54736	-13.602453	4.5522003	0.21039446	6.2271013	3.6009583	0.37636602	0.14897154	0.969553	0.16545495	0.99997115	1.029037	4.7576556	-11.12757	-388.04736	89.86642	89.95236	0.0038373999	0.00015878971	0.00016368681	-0.13470356	0.8747906	4.552723	4.541896	0.37636074	5.611722	0.87462693	476.77673	87.85476	0.06058408	2.7506526	15.655545	-0.99997133	0.3500805	276.9335	19216.369809150696
71	1565.8153	604.67896	2591.0088	50.276752	1368170.1	621050.25	2271099.0	0.0	9.859431	2.1881313	15.678497	3.0259295	5.53058	2.214475	8.384581	0.0	288.0	288.0	0.0	0.0	80787.33	0.03740154079861111	2130001.0	479.01135	184.01958	855.95807	-7.8950043	479.01123	184.01947	845.67035	-10.532598	4.5446396	0.21677718	6.3638134	3.5001287	0.39021227	0.15688597	0.9859739	0.16538708	0.9999286	1.0509529	3.8278632	-11.352249	-393.99814	89.60991	89.69778	0.0040754373	0.00017634683	0.0001889259	-0.16965283	0.84482706	4.5453134	4.53439	0.3901896	5.6229405	0.8446381	478.7884	83.94562	-0.0075758253	2.7030816	14.92864	-0.99992883	0.29069138	268.91333	19485.137917757034
