Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
41	2081.0974	392.63776	2817.0088	1612.5453	2425952.0	537561.2	3093230.5	1888679.1	12.035814	1.8209307	15.877492	8.374006	13.343188	1.2127291	15.467481	11.226512	288.0	288.0	0.0	0.0	63052.496	0.050041663566468254	1230001.0	561.6644	57.932983	850.9844	451.43823	561.6636	57.940643	845.54694	461.17065	4.8611364	0.16911262	6.8226776	3.896462	0.3480272	0.01850232	0.9725613	0.31559637	1.0003082	1.0230961	5.0937023	-12.221555	-410.56946	77.1001	76.986755	0.0035657743	0.00012446982	-0.00023547836	0.14313447	1.1543753	-0.030712523	3.2330625	25.359137	-1.0003078	0.30345178	321.92828	12824.626705408096
42	2059.0808	348.51474	2885.8845	1622.7897	1932645.0	128709.305	2156118.0	1737991.9	11.738637	1.6624398	14.626258	7.9619718	10.14759	1.1212649	12.062095	8.208543	288.0	288.0	0.0	0.0	64272.64	0.04982375242248062	1260001.0	560.2075	58.310642	854.79254	441.13632	560.2059	58.327503	850.8776	460.07196	4.846557	0.16170646	6.553489	3.905711	0.34375027	0.016225375	0.8492624	0.31390402	0.99966	1.0222565	6.3233104	-13.372944	-407.52478	76.806114	76.69628	0.0035047152	0.000116334835	0.0005102638	0.15167764	1.1643249	0.029083168	3.247092	25.717546	-0.9996595	0.2968278	312.8854	13137.497025489807
43	2039.6952	359.5127	2859.6187	1616.2651	2101222.8	331734.34	3003690.2	1735656.4	11.817011	1.8831694	17.167465	7.421392	10.949382	1.2259958	12.407305	8.584047	288.0	288.0	0.0	0.0	65502.84	0.04962336351799242	1290001.0	561.62	58.021557	852.34296	454.83948	561.6193	58.026024	848.9891	459.49295	4.8572183	0.16247433	6.4115105	3.920343	0.34656858	0.017593367	0.66726226	0.315011	1.0002422	1.0273242	5.6270976	-11.138488	-408.38925	77.19009	77.08628	0.0035293016	0.00011755996	-0.000142541	0.14022432	1.1511043	-0.03658626	3.2482271	25.746738	-1.0002419	0.3166523	329.29626	13466.81915307045
44	2004.058	345.35934	2855.4355	1598.7494	2031317.8	335971.66	2721299.8	1731247.6	11.753979	1.9969975	19.11514	8.012585	9.706599	0.83884126	10.774817	8.147288	288.0	288.0	0.0	0.0	66728.24	0.049428327546296294	1320001.0	561.9074	58.024536	848.53955	450.64752	561.9069	58.035088	843.75494	462.07965	4.8577504	0.1607843	6.435927	3.9635396	0.34405592	0.016356787	0.70856607	0.31270105	1.0000883	1.0264436	7.3851414	-13.482147	-408.94565	77.351135	77.2441	0.0035235565	0.00011753316	1.3445711e-05	0.13840473	1.1490315	-0.018314786	3.2469823	25.71436	-1.0000876	0.3006568	332.21628	13799.036127090454
45	2000.7307	345.10498	2827.7551	1633.2909	2193279.2	405964.88	2956187.5	1799413.8	11.778383	1.8781517	17.205334	7.183753	9.965231	1.173006	12.608163	8.439038	288.0	288.0	0.0	0.0	67954.67	0.04924251585144927	1350001.0	561.67773	58.461235	852.0833	456.8869	561.6767	58.472496	845.351	459.0119	4.8486195	0.16128552	7.7063737	3.9290323	0.34296477	0.016931465	0.61590075	0.31073073	1.0000178	1.028269	4.164761	-11.951643	-408.55246	78.197586	78.11115	0.003535048	0.000119713746	9.905429e-05	0.13639645	1.1467777	0.02372098	3.2498724	25.788078	-1.0000178	0.3152759	322.3013	14121.383145332336
46	1978.0508	340.6175	2871.9805	1617.5441	2134653.5	494649.84	3013002.5	1654740.8	11.65644	1.7899162	16.346275	7.397517	8.183027	1.8045815	11.566246	5.8076763	288.0	288.0	0.0	0.0	69169.18	0.04905615580673759	1380001.0	560.69366	57.95684	850.67285	450.8246	560.6927	57.96782	843.6297	457.95853	4.8537736	0.16038325	6.7071943	3.9454606	0.34549606	0.017173158	0.6738749	0.31394112	1.000151	1.0232286	4.2974844	-11.574331	-406.63687	76.99208	76.95021	0.003537074	0.00011662713	-5.9527014e-05	0.14844716	1.1605467	-0.022633363	3.2544253	25.905401	-1.0001516	0.3049965	300.19376	14421.502374887466
47	1983.9104	318.12012	2836.2847	1626.8956	2106480.0	351052.06	3111017.0	1861952.8	11.785776	1.7410566	16.34898	7.389137	12.68675	1.79223	15.376815	9.536445	288.0	288.0	0.0	0.0	70397.266	0.04888699001736111	1410001.0	559.86725	57.705204	848.3432	457.3361	559.8656	57.716114	844.14795	458.8966	4.8476086	0.16034114	6.1700835	3.6854992	0.34691006	0.016618717	0.7297548	0.3152931	0.99978846	1.029201	6.2212133	-12.708244	-405.93396	76.82124	76.77992	0.003545052	0.000117514544	0.00036988882	0.1412247	1.1521404	0.0030060248	3.2543805	25.903698	-0.9997893	0.3423624	298.55725	14720.08005285263
48	1997.2418	354.5782	2861.1047	1662.6075	2206325.2	397130.75	3026003.0	1817932.2	11.837986	1.6895903	17.436098	7.9916434	11.726826	1.0746967	12.951153	8.915005	288.0	288.0	0.0	0.0	71629.95	0.048727859268707485	1440001.0	558.98474	57.92115	848.7903	455.63263	558.9832	57.93516	845.19446	457.12378	4.8432174	0.14972974	6.2145934	3.9764905	0.3443155	0.01580458	0.61545044	0.3086671	1.0001489	1.0358974	9.452835	-13.011709	-405.07574	78.010895	77.98129	0.0035237062	0.00011111057	-3.649287e-05	0.14395809	1.1554877	-0.009301848	3.2554483	25.93184	-1.0001487	0.30073953	302.2201	15022.270860433578
49	2071.8901	376.75534	2852.0093	1626.5997	1981842.2	114063.42	2216838.5	1814847.5	11.479041	1.806014	16.144085	7.5043244	9.298003	1.7199496	12.259313	6.28039	288.0	288.0	0.0	0.0	72826.31	0.048550875	1470001.0	558.5579	57.868134	852.68365	453.7063	558.5575	57.876022	848.94214	457.65833	4.846499	0.15311955	6.3875346	3.9661577	0.3413269	0.014171693	0.52872735	0.31087187	1.0000408	1.0237026	8.2805195	-11.757303	-406.78287	77.65845	77.632744	0.0034936534	0.00011140812	6.6725144e-05	0.13423896	1.1441387	0.027744174	3.241627	25.577272	-1.0000404	0.29108	295.3029	15317.571022748947
50	1974.8927	330.20627	2806.1143	1608.3148	1996206.6	218093.4	2483588.8	1727953.4	12.142141	1.7254909	17.239902	8.505291	9.158735	1.5818367	11.143264	5.3739824	288.0	288.0	0.0	0.0	74089.805	0.048424708946078435	1500001.0	559.7351	57.993195	848.6812	451.45105	559.73486	57.998077	848.86005	456.89703	4.866449	0.1553337	6.452316	3.9251919	0.34339446	0.016463092	0.46985024	0.31039283	0.9999776	1.0189298	6.7136693	-11.543996	-406.3018	78.057144	78.030464	0.0034792498	0.00011243337	0.00014529232	0.14668103	1.1585653	-0.053739145	3.248526	25.754175	-0.9999779	0.3130126	296.5425	15614.169548749924
51	1979.8672	337.50754	2813.0623	1650.1827	2313469.5	414611.1	2996502.2	1887659.0	11.682642	1.6375511	15.742589	7.866583	10.712038	1.4414023	12.533395	7.592827	288.0	288.0	0.0	0.0	75308.13	0.04827444411057692	1530001.0	557.99744	57.80169	846.79315	456.90604	557.9967	57.81289	846.72485	455.24152	4.8402033	0.14925781	6.4937854	3.9527156	0.33635506	0.0147817675	0.5323921	0.30806693	0.9999986	1.0233201	6.384406	-13.563723	-405.47314	77.12278	77.10739	0.0034544733	0.00010857177	0.000110052126	0.13763635	1.147981	0.049277946	3.2487493	25.763088	-0.99999803	0.328521	307.77936	15921.987996339798
52	2035.3524	366.48044	2826.3606	1561.6716	2133160.5	378767.0	2723528.2	1797692.1	11.422112	1.8247188	15.250185	7.0989456	9.394713	1.1495829	11.4333315	7.433571	288.0	288.0	0.0	0.0	76498.84	0.04811248034591195	1560001.0	557.95715	57.744827	848.18964	455.61884	557.9563	57.755985	843.39966	450.84137	4.860017	0.15137331	6.3752475	3.987053	0.3410318	0.016142467	0.5323302	0.31113762	1.0003046	1.0254622	8.236118	-11.968235	-404.75824	78.12117	78.144035	0.0034678462	0.00011130624	-0.00024211366	0.14755577	1.1595589	-0.023837138	3.2486045	25.755987	-1.0003042	0.3387568	321.74728	16243.65469789505
53	1978.1466	306.7451	2839.8809	1582.1367	2027398.6	119351.18	2179578.8	1806640.8	11.651565	1.5377829	15.939985	8.286213	12.39021	1.1948739	14.29372	9.862725	288.0	288.0	0.0	0.0	77710.055	0.04796916956018518	1590001.0	556.39484	57.746128	845.1052	454.60928	556.39386	57.75399	843.2139	456.0514	4.855547	0.14717723	6.4417233	4.003114	0.3388893	0.015382881	0.4991092	0.30974787	0.9999641	1.0261668	7.8466115	-12.957863	-403.3676	78.31843	78.37964	0.0034573278	0.000109231485	0.00016697998	0.15009199	1.1625036	-0.010872854	3.2487354	25.758562	-0.9999637	0.3125806	309.44482	16553.122090816498
54	1979.5283	340.5253	2890.7004	1597.3308	2261095.8	473629.1	3039967.8	1816808.4	11.703522	1.7262795	15.876079	7.2062116	11.221672	1.3780274	13.6554985	9.11176	288.0	288.0	0.0	0.0	78930.086	0.04783641571969697	1620001.0	554.5826	57.069775	842.3221	452.33423	554.582	57.07879	839.48926	451.3474	4.8461776	0.14739081	6.4486957	3.9624808	0.33806995	0.015006398	0.49828035	0.30263498	0.99986434	1.0265423	4.51043	-11.873884	-403.751	77.28613	77.31649	0.003468681	0.0001108781	0.00027509322	0.15016428	1.1624442	0.017693786	3.2358532	25.430029	-0.9998646	0.3669274	322.38852	16875.56774044037
55	2018.4708	363.31165	2910.4333	1582.6414	2024745.2	178623.08	2468459.2	1820340.6	11.530462	1.6675025	15.462168	7.571172	10.3789215	1.4123743	11.949557	7.8801823	288.0	288.0	0.0	0.0	80132.33	0.04769781436011905	1650001.0	553.71783	56.971863	845.41406	451.80026	553.71625	56.988724	844.6761	450.1877	4.8534327	0.14298017	6.190359	3.9161117	0.33556953	0.014047913	0.49749237	0.30034205	1.0002455	1.0188878	4.3166075	-13.27676	-400.85226	77.02535	77.05748	0.0034123294	0.00010724782	-0.00017582967	0.15559018	1.1689296	0.00061860046	3.2488291	25.761312	-1.0002462	0.31212497	323.60373	17199.187742471695
56	2080.5225	383.20197	2855.7517	1681.9279	1975566.8	339615.4	2953093.8	1694830.8	11.796736	1.6403399	17.0494	7.9776525	11.017021	1.244649	13.674885	9.2629595	288.0	288.0	0.0	0.0	81359.055	0.047578394554093566	1680001.0	554.2733	56.962875	846.04535	451.9743	554.2719	56.97365	847.46564	454.81778	4.864385	0.14092788	6.411555	4.039663	0.33591655	0.01476285	0.5615636	0.30351418	0.99996233	1.0183244	8.880161	-12.235407	-403.46246	77.28754	77.29632	0.00341665	0.000106732296	0.00016345765	0.15545084	1.1688219	-0.046104003	3.2331026	25.359287	-0.9999624	0.4622383	322.77194	17521.962148666382
57	1998.3254	366.19156	2892.2764	1573.4071	2067079.2	299318.8	2914467.2	1839222.6	11.31596	1.6350651	15.071728	8.134667	11.034905	1.5855982	13.407466	8.820015	288.0	288.0	0.0	0.0	82538.96	0.04743618444683908	1710001.0	552.84265	57.61718	845.5719	452.05112	552.8411	57.6334	843.5	449.7727	4.8418694	0.1400796	6.3079233	4.0374146	0.33179107	0.014540641	0.49282	0.30034193	0.99987483	1.032567	7.03437	-11.218067	-401.59024	77.829605	77.888336	0.0034101862	0.00010754519	0.00026754374	0.15043524	1.1628289	0.031799152	3.2409022	25.560844	-0.99987495	0.3104465	307.9387	17829.880851745605
