[train] t=633000 | LossPi=-122.5646 | PiEntropy=-0.9793 | Alpha= 1.4037 | PiEntTerm= 1.3746 | MinQ= 402.0691 | PiCostTerm= 278.1299 | QcPiCVaR= 4.4077 | QcPi= 3.5544 | QcPiRaw= 3.5253 | QcPiVar= 1.1475 | QcPiM2= 13.7849| BatchCostMean= 0.0408 | BatchCostMax= 0.7288 | BatchCostNZ= 0.2539 | Beta= 63.1009
[train] t=634000 | LossPi=-125.9570 | PiEntropy=-1.1363 | Alpha= 1.3199 | PiEntTerm= 1.4999 | MinQ= 406.9403 | PiCostTerm= 279.4835 | QcPiCVaR= 4.4222 | QcPi= 3.5675 | QcPiRaw= 3.5388 | QcPiVar= 1.1519 | QcPiM2= 13.8820| BatchCostMean= 0.0572 | BatchCostMax= 0.6404 | BatchCostNZ= 0.2930 | Beta= 63.2004
[train] t=635000 | LossPi=-122.8720 | PiEntropy=-0.9347 | Alpha= 1.3231 | PiEntTerm= 1.2367 | MinQ= 402.5447 | PiCostTerm= 278.4360 | QcPiCVaR= 4.3987 | QcPi= 3.5422 | QcPiRaw= 3.5128 | QcPiVar= 1.1568 | QcPiM2= 13.7065| BatchCostMean= 0.0569 | BatchCostMax= 0.6764 | BatchCostNZ= 0.2852 | Beta= 63.2998
[train] t=636000 | LossPi=-121.2216 | PiEntropy=-0.9361 | Alpha= 1.4563 | PiEntTerm= 1.3632 | MinQ= 402.1333 | PiCostTerm= 279.5486 | QcPiCVaR= 4.4093 | QcPi= 3.5465 | QcPiRaw= 3.5172 | QcPiVar= 1.1751 | QcPiM2= 13.7561| BatchCostMean= 0.0421 | BatchCostMax= 0.7040 | BatchCostNZ= 0.2461 | Beta= 63.3991
[train] t=637000 | LossPi=-122.7005 | PiEntropy=-0.9306 | Alpha= 1.4684 | PiEntTerm= 1.3665 | MinQ= 404.5180 | PiCostTerm= 280.4510 | QcPiCVaR= 4.4167 | QcPi= 3.5469 | QcPiRaw= 3.5175 | QcPiVar= 1.1942 | QcPiM2= 13.7817| BatchCostMean= 0.0380 | BatchCostMax= 0.5688 | BatchCostNZ= 0.2148 | Beta= 63.4983
[train] t=638000 | LossPi=-122.7057 | PiEntropy=-0.9617 | Alpha= 1.2688 | PiEntTerm= 1.2202 | MinQ= 404.7297 | PiCostTerm= 280.8039 | QcPiCVaR= 4.4153 | QcPi= 3.5540 | QcPiRaw= 3.5250 | QcPiVar= 1.1692 | QcPiM2= 13.8025| BatchCostMean= 0.0404 | BatchCostMax= 0.5011 | BatchCostNZ= 0.2500 | Beta= 63.5976
[train] t=639000 | LossPi=-121.8239 | PiEntropy=-1.1136 | Alpha= 1.3285 | PiEntTerm= 1.4794 | MinQ= 404.3069 | PiCostTerm= 281.0036 | QcPiCVaR= 4.4116 | QcPi= 3.5575 | QcPiRaw= 3.5285 | QcPiVar= 1.1491 | QcPiM2= 13.8070| BatchCostMean= 0.0457 | BatchCostMax= 0.4517 | BatchCostNZ= 0.2773 | Beta= 63.6968
[train] t=640000 | LossPi=-120.8783 | PiEntropy=-0.9950 | Alpha= 1.3976 | PiEntTerm= 1.3906 | MinQ= 404.2552 | PiCostTerm= 281.9862 | QcPiCVaR= 4.4201 | QcPi= 3.5508 | QcPiRaw= 3.5216 | QcPiVar= 1.1934 | QcPiM2= 13.8075| BatchCostMean= 0.0516 | BatchCostMax= 0.9569 | BatchCostNZ= 0.2500 | Beta= 63.7960
[train] t=641000 | LossPi=-121.9842 | PiEntropy=-1.0060 | Alpha= 1.4775 | PiEntTerm= 1.4864 | MinQ= 406.9506 | PiCostTerm= 283.4800 | QcPiCVaR= 4.4366 | QcPi= 3.5730 | QcPiRaw= 3.5444 | QcPiVar= 1.1757 | QcPiM2= 13.9446| BatchCostMean= 0.0389 | BatchCostMax= 0.5724 | BatchCostNZ= 0.2344 | Beta= 63.8952
[train] t=642000 | LossPi=-119.7431 | PiEntropy=-0.9417 | Alpha= 1.4781 | PiEntTerm= 1.3920 | MinQ= 404.3381 | PiCostTerm= 283.2030 | QcPiCVaR= 4.4254 | QcPi= 3.5641 | QcPiRaw= 3.5353 | QcPiVar= 1.1696 | QcPiM2= 13.8738| BatchCostMean= 0.0475 | BatchCostMax= 0.5783 | BatchCostNZ= 0.2461 | Beta= 63.9951
[train] t=643000 | LossPi=-118.8973 | PiEntropy=-1.0089 | Alpha= 1.4147 | PiEntTerm= 1.4273 | MinQ= 403.4468 | PiCostTerm= 283.1223 | QcPiCVaR= 4.4173 | QcPi= 3.5552 | QcPiRaw= 3.5262 | QcPiVar= 1.1719 | QcPiM2= 13.8154| BatchCostMean= 0.0433 | BatchCostMax= 0.4670 | BatchCostNZ= 0.2188 | Beta= 64.0943
[train] t=644000 | LossPi=-116.3247 | PiEntropy=-0.9031 | Alpha= 1.4465 | PiEntTerm= 1.3064 | MinQ= 399.2423 | PiCostTerm= 281.6112 | QcPiCVaR= 4.3869 | QcPi= 3.5293 | QcPiRaw= 3.4994 | QcPiVar= 1.1606 | QcPiM2= 13.6200| BatchCostMean= 0.0363 | BatchCostMax= 1.0000 | BatchCostNZ= 0.2539 | Beta= 64.1934
[train] t=645000 | LossPi=-115.3802 | PiEntropy=-0.8960 | Alpha= 1.4553 | PiEntTerm= 1.3039 | MinQ= 400.1125 | PiCostTerm= 283.4283 | QcPiCVaR= 4.4084 | QcPi= 3.5512 | QcPiRaw= 3.5221 | QcPiVar= 1.1584 | QcPiM2= 13.7746| BatchCostMean= 0.0457 | BatchCostMax= 0.5429 | BatchCostNZ= 0.2422 | Beta= 64.2926
[train] t=646000 | LossPi=-117.5774 | PiEntropy=-1.0575 | Alpha= 1.3446 | PiEntTerm= 1.4219 | MinQ= 402.0580 | PiCostTerm= 283.0588 | QcPiCVaR= 4.3959 | QcPi= 3.5399 | QcPiRaw= 3.5104 | QcPiVar= 1.1544 | QcPiM2= 13.6887| BatchCostMean= 0.0500 | BatchCostMax= 0.5159 | BatchCostNZ= 0.2852 | Beta= 64.3918
[train] t=647000 | LossPi=-115.7309 | PiEntropy=-0.9256 | Alpha= 1.3206 | PiEntTerm= 1.2224 | MinQ= 401.9300 | PiCostTerm= 284.9767 | QcPiCVaR= 4.4189 | QcPi= 3.5492 | QcPiRaw= 3.5200 | QcPiVar= 1.1921 | QcPiM2= 13.7915| BatchCostMean= 0.0484 | BatchCostMax= 0.6016 | BatchCostNZ= 0.2695 | Beta= 64.4910
[train] t=648000 | LossPi=-116.4787 | PiEntropy=-0.9080 | Alpha= 1.3165 | PiEntTerm= 1.1954 | MinQ= 402.9349 | PiCostTerm= 285.2609 | QcPiCVaR= 4.4165 | QcPi= 3.5444 | QcPiRaw= 3.5150 | QcPiVar= 1.1997 | QcPiM2= 13.7662| BatchCostMean= 0.0399 | BatchCostMax= 0.5084 | BatchCostNZ= 0.2461 | Beta= 64.5902
[train] t=649000 | LossPi=-115.1178 | PiEntropy=-0.9927 | Alpha= 1.4844 | PiEntTerm= 1.4737 | MinQ= 401.1766 | PiCostTerm= 284.5851 | QcPiCVaR= 4.3993 | QcPi= 3.5413 | QcPiRaw= 3.5119 | QcPiVar= 1.1600 | QcPiM2= 13.7037| BatchCostMean= 0.0450 | BatchCostMax= 0.7857 | BatchCostNZ= 0.1914 | Beta= 64.6893
[train] t=650000 | LossPi=-116.2893 | PiEntropy=-1.2155 | Alpha= 1.3345 | PiEntTerm= 1.6221 | MinQ= 399.4304 | PiCostTerm= 281.5191 | QcPiCVaR= 4.3452 | QcPi= 3.4770 | QcPiRaw= 3.4456 | QcPiVar= 1.1890 | QcPiM2= 13.2801| BatchCostMean= 0.0561 | BatchCostMax= 0.8695 | BatchCostNZ= 0.2734 | Beta= 64.7885
[train] t=651000 | LossPi=-111.7612 | PiEntropy=-1.0217 | Alpha= 1.3156 | PiEntTerm= 1.3441 | MinQ= 394.3202 | PiCostTerm= 281.2149 | QcPiCVaR= 4.3339 | QcPi= 3.4607 | QcPiRaw= 3.4287 | QcPiVar= 1.2027 | QcPiM2= 13.1812| BatchCostMean= 0.0381 | BatchCostMax= 0.5941 | BatchCostNZ= 0.2578 | Beta= 64.8877
[train] t=652000 | LossPi=-112.3492 | PiEntropy=-1.0204 | Alpha= 1.4697 | PiEntTerm= 1.4997 | MinQ= 392.4130 | PiCostTerm= 278.5640 | QcPiCVaR= 4.2865 | QcPi= 3.4240 | QcPiRaw= 3.3909 | QcPiVar= 1.1734 | QcPiM2= 12.8983| BatchCostMean= 0.0489 | BatchCostMax= 0.4225 | BatchCostNZ= 0.2734 | Beta= 64.9869
[train] t=653000 | LossPi=-109.1018 | PiEntropy=-0.8255 | Alpha= 1.4469 | PiEntTerm= 1.1944 | MinQ= 388.8901 | PiCostTerm= 278.5939 | QcPiCVaR= 4.2804 | QcPi= 3.4299 | QcPiRaw= 3.3969 | QcPiVar= 1.1417 | QcPiM2= 12.9071| BatchCostMean= 0.0438 | BatchCostMax= 0.7030 | BatchCostNZ= 0.2500 | Beta= 65.0861
[train] t=654000 | LossPi=-109.4272 | PiEntropy=-0.9204 | Alpha= 1.4186 | PiEntTerm= 1.3056 | MinQ= 390.7570 | PiCostTerm= 280.0241 | QcPiCVaR= 4.2958 | QcPi= 3.4394 | QcPiRaw= 3.4067 | QcPiVar= 1.1559 | QcPiM2= 12.9878| BatchCostMean= 0.0335 | BatchCostMax= 0.4551 | BatchCostNZ= 0.2188 | Beta= 65.1853
[train] t=655000 | LossPi=-106.7168 | PiEntropy=-1.1111 | Alpha= 1.4526 | PiEntTerm= 1.6140 | MinQ= 389.0970 | PiCostTerm= 280.7662 | QcPiCVaR= 4.3007 | QcPi= 3.4421 | QcPiRaw= 3.4096 | QcPiVar= 1.1615 | QcPiM2= 13.0108| BatchCostMean= 0.0421 | BatchCostMax= 0.7520 | BatchCostNZ= 0.2422 | Beta= 65.2844
[train] t=656000 | LossPi=-107.3150 | PiEntropy=-0.8875 | Alpha= 1.3878 | PiEntTerm= 1.2316 | MinQ= 389.4402 | PiCostTerm= 280.8936 | QcPiCVaR= 4.2961 | QcPi= 3.4221 | QcPiRaw= 3.3889 | QcPiVar= 1.2036 | QcPiM2= 12.9154| BatchCostMean= 0.0393 | BatchCostMax= 0.6171 | BatchCostNZ= 0.2148 | Beta= 65.3836
[train] t=657000 | LossPi=-106.3049 | PiEntropy=-0.9378 | Alpha= 1.4005 | PiEntTerm= 1.3134 | MinQ= 390.3161 | PiCostTerm= 282.6977 | QcPiCVaR= 4.3171 | QcPi= 3.4614 | QcPiRaw= 3.4295 | QcPiVar= 1.1539 | QcPiM2= 13.1370| BatchCostMean= 0.0522 | BatchCostMax= 0.5643 | BatchCostNZ= 0.2617 | Beta= 65.4828
[train] t=658000 | LossPi=-108.7093 | PiEntropy=-1.0610 | Alpha= 1.3653 | PiEntTerm= 1.4486 | MinQ= 393.3156 | PiCostTerm= 283.1577 | QcPiCVaR= 4.3176 | QcPi= 3.4634 | QcPiRaw= 3.4316 | QcPiVar= 1.1504 | QcPiM2= 13.1468| BatchCostMean= 0.0485 | BatchCostMax= 0.4606 | BatchCostNZ= 0.2734 | Beta= 65.5820
[train] t=659000 | LossPi=-105.0541 | PiEntropy=-0.9538 | Alpha= 1.4359 | PiEntTerm= 1.3696 | MinQ= 391.4287 | PiCostTerm= 285.0050 | QcPiCVaR= 4.3392 | QcPi= 3.4846 | QcPiRaw= 3.4534 | QcPiVar= 1.1514 | QcPiM2= 13.2964| BatchCostMean= 0.0507 | BatchCostMax= 0.5182 | BatchCostNZ= 0.2539 | Beta= 65.6812
[train] t=660000 | LossPi=-101.2794 | PiEntropy=-0.9554 | Alpha= 1.4673 | PiEntTerm= 1.4020 | MinQ= 389.6180 | PiCostTerm= 286.9366 | QcPiCVaR= 4.3620 | QcPi= 3.5023 | QcPiRaw= 3.4716 | QcPiVar= 1.1655 | QcPiM2= 13.4344| BatchCostMean= 0.0471 | BatchCostMax= 0.6130 | BatchCostNZ= 0.2852 | Beta= 65.7803
[train] t=661000 | LossPi=-100.6152 | PiEntropy=-1.0745 | Alpha= 1.5157 | PiEntTerm= 1.6286 | MinQ= 389.7965 | PiCostTerm= 287.5527 | QcPiCVaR= 4.3648 | QcPi= 3.5023 | QcPiRaw= 3.4717 | QcPiVar= 1.1743 | QcPiM2= 13.4433| BatchCostMean= 0.0512 | BatchCostMax= 0.4364 | BatchCostNZ= 0.2734 | Beta= 65.8795
[train] t=662000 | LossPi=-100.7124 | PiEntropy=-0.9425 | Alpha= 1.5917 | PiEntTerm= 1.5002 | MinQ= 390.0460 | PiCostTerm= 287.8333 | QcPiCVaR= 4.3625 | QcPi= 3.5029 | QcPiRaw= 3.4723 | QcPiVar= 1.1656 | QcPiM2= 13.4388| BatchCostMean= 0.0428 | BatchCostMax= 0.6806 | BatchCostNZ= 0.2500 | Beta= 65.9787
[train] t=663000 | LossPi=-98.1524 | PiEntropy=-1.0191 | Alpha= 1.5729 | PiEntTerm= 1.6031 | MinQ= 388.0812 | PiCostTerm= 288.3258 | QcPiCVaR= 4.3634 | QcPi= 3.5089 | QcPiRaw= 3.4784 | QcPiVar= 1.1518 | QcPiM2= 13.4670| BatchCostMean= 0.0431 | BatchCostMax= 0.6806 | BatchCostNZ= 0.2305 | Beta= 66.0779
[train] t=664000 | LossPi=-104.6033 | PiEntropy=-1.0347 | Alpha= 1.4611 | PiEntTerm= 1.5119 | MinQ= 395.5493 | PiCostTerm= 289.4341 | QcPiCVaR= 4.3736 | QcPi= 3.5098 | QcPiRaw= 3.4794 | QcPiVar= 1.1767 | QcPiM2= 13.4987| BatchCostMean= 0.0438 | BatchCostMax= 0.5823 | BatchCostNZ= 0.2539 | Beta= 66.1771
[train] t=665000 | LossPi=-100.2898 | PiEntropy=-1.0097 | Alpha= 1.5199 | PiEntTerm= 1.5346 | MinQ= 392.1176 | PiCostTerm= 290.2932 | QcPiCVaR= 4.3800 | QcPi= 3.5137 | QcPiRaw= 3.4833 | QcPiVar= 1.1854 | QcPiM2= 13.5365| BatchCostMean= 0.0417 | BatchCostMax= 0.5424 | BatchCostNZ= 0.2617 | Beta= 66.2763
[train] t=666000 | LossPi=-102.4991 | PiEntropy=-1.0687 | Alpha= 1.5310 | PiEntTerm= 1.6362 | MinQ= 394.4546 | PiCostTerm= 290.3193 | QcPiCVaR= 4.3739 | QcPi= 3.5066 | QcPiRaw= 3.4761 | QcPiVar= 1.1862 | QcPiM2= 13.4854| BatchCostMean= 0.0348 | BatchCostMax= 0.3977 | BatchCostNZ= 0.2344 | Beta= 66.3754
[train] t=667000 | LossPi=-101.9140 | PiEntropy=-0.9214 | Alpha= 1.5483 | PiEntTerm= 1.4266 | MinQ= 392.2059 | PiCostTerm= 288.8653 | QcPiCVaR= 4.3455 | QcPi= 3.4859 | QcPiRaw= 3.4547 | QcPiVar= 1.1656 | QcPiM2= 13.3198| BatchCostMean= 0.0432 | BatchCostMax= 0.5726 | BatchCostNZ= 0.2656 | Beta= 66.4746
[train] t=668000 | LossPi=-101.6834 | PiEntropy=-1.0015 | Alpha= 1.5453 | PiEntTerm= 1.5476 | MinQ= 393.6382 | PiCostTerm= 290.4072 | QcPiCVaR= 4.3622 | QcPi= 3.4985 | QcPiRaw= 3.4678 | QcPiVar= 1.1752 | QcPiM2= 13.4173| BatchCostMean= 0.0444 | BatchCostMax= 0.6314 | BatchCostNZ= 0.2695 | Beta= 66.5738
[train] t=669000 | LossPi=-103.3733 | PiEntropy=-1.0439 | Alpha= 1.4914 | PiEntTerm= 1.5570 | MinQ= 396.1709 | PiCostTerm= 291.2405 | QcPiCVaR= 4.3682 | QcPi= 3.5009 | QcPiRaw= 3.4702 | QcPiVar= 1.1850 | QcPiM2= 13.4466| BatchCostMean= 0.0383 | BatchCostMax= 0.6237 | BatchCostNZ= 0.2695 | Beta= 66.6730
[train] t=670000 | LossPi=-100.2900 | PiEntropy=-1.0492 | Alpha= 1.5789 | PiEntTerm= 1.6566 | MinQ= 393.7862 | PiCostTerm= 291.8396 | QcPiCVaR= 4.3707 | QcPi= 3.5104 | QcPiRaw= 3.4800 | QcPiVar= 1.1665 | QcPiM2= 13.4935| BatchCostMean= 0.0385 | BatchCostMax= 0.5997 | BatchCostNZ= 0.2227 | Beta= 66.7722
[train] t=671000 | LossPi=-100.8923 | PiEntropy=-0.8299 | Alpha= 1.5798 | PiEntTerm= 1.3112 | MinQ= 393.4421 | PiCostTerm= 291.2386 | QcPiCVaR= 4.3552 | QcPi= 3.5077 | QcPiRaw= 3.4771 | QcPiVar= 1.1322 | QcPiM2= 13.4423| BatchCostMean= 0.0388 | BatchCostMax= 0.5059 | BatchCostNZ= 0.2188 | Beta= 66.8714
[train] t=672000 | LossPi=-99.9043 | PiEntropy=-0.9423 | Alpha= 1.4695 | PiEntTerm= 1.3847 | MinQ= 392.8072 | PiCostTerm= 291.5182 | QcPiCVaR= 4.3529 | QcPi= 3.5014 | QcPiRaw= 3.4707 | QcPiVar= 1.1437 | QcPiM2= 13.4085| BatchCostMean= 0.0376 | BatchCostMax= 0.6301 | BatchCostNZ= 0.2422 | Beta= 66.9705
[train] t=673000 | LossPi=-101.1772 | PiEntropy=-0.9525 | Alpha= 1.6406 | PiEntTerm= 1.5627 | MinQ= 394.5966 | PiCostTerm= 291.8568 | QcPiCVaR= 4.3515 | QcPi= 3.4972 | QcPiRaw= 3.4664 | QcPiVar= 1.1511 | QcPiM2= 13.3875| BatchCostMean= 0.0352 | BatchCostMax= 0.4501 | BatchCostNZ= 0.2305 | Beta= 67.0697
[train] t=674000 | LossPi=-102.2963 | PiEntropy=-1.0446 | Alpha= 1.5267 | PiEntTerm= 1.5948 | MinQ= 395.4415 | PiCostTerm= 291.5504 | QcPiCVaR= 4.3406 | QcPi= 3.4874 | QcPiRaw= 3.4563 | QcPiVar= 1.1475 | QcPiM2= 13.3164| BatchCostMean= 0.0382 | BatchCostMax= 0.5650 | BatchCostNZ= 0.2422 | Beta= 67.1689
[train] t=675000 | LossPi=-101.0122 | PiEntropy=-0.9884 | Alpha= 1.4811 | PiEntTerm= 1.4639 | MinQ= 394.8734 | PiCostTerm= 292.3973 | QcPiCVaR= 4.3467 | QcPi= 3.4970 | QcPiRaw= 3.4662 | QcPiVar= 1.1387 | QcPiM2= 13.3720| BatchCostMean= 0.0412 | BatchCostMax= 0.4382 | BatchCostNZ= 0.2617 | Beta= 67.2681
[train] t=676000 | LossPi=-98.3246 | PiEntropy=-0.9307 | Alpha= 1.5381 | PiEntTerm= 1.4315 | MinQ= 393.3325 | PiCostTerm= 293.5764 | QcPiCVaR= 4.3578 | QcPi= 3.5176 | QcPiRaw= 3.4874 | QcPiVar= 1.1137 | QcPiM2= 13.4921| BatchCostMean= 0.0498 | BatchCostMax= 0.5792 | BatchCostNZ= 0.2734 | Beta= 67.3673
[train] t=677000 | LossPi=-97.6678 | PiEntropy=-1.0189 | Alpha= 1.5283 | PiEntTerm= 1.5572 | MinQ= 392.8734 | PiCostTerm= 293.6484 | QcPiCVaR= 4.3525 | QcPi= 3.5034 | QcPiRaw= 3.4727 | QcPiVar= 1.1369 | QcPiM2= 13.4169| BatchCostMean= 0.0514 | BatchCostMax= 0.5455 | BatchCostNZ= 0.2930 | Beta= 67.4664
[train] t=678000 | LossPi=-98.6069 | PiEntropy=-0.9522 | Alpha= 1.4936 | PiEntTerm= 1.4222 | MinQ= 393.7552 | PiCostTerm= 293.7262 | QcPiCVaR= 4.3473 | QcPi= 3.4974 | QcPiRaw= 3.4666 | QcPiVar= 1.1380 | QcPiM2= 13.3727| BatchCostMean= 0.0401 | BatchCostMax= 0.5549 | BatchCostNZ= 0.2344 | Beta= 67.5656
[train] t=679000 | LossPi=-92.8766 | PiEntropy=-0.9117 | Alpha= 1.4625 | PiEntTerm= 1.3334 | MinQ= 389.8043 | PiCostTerm= 295.5943 | QcPiCVaR= 4.3685 | QcPi= 3.5090 | QcPiRaw= 3.4785 | QcPiVar= 1.1640 | QcPiM2= 13.4850| BatchCostMean= 0.0334 | BatchCostMax= 0.5496 | BatchCostNZ= 0.2109 | Beta= 67.6648
[train] t=680000 | LossPi=-93.4197 | PiEntropy=-1.0721 | Alpha= 1.5646 | PiEntTerm= 1.6774 | MinQ= 389.3267 | PiCostTerm= 294.2296 | QcPiCVaR= 4.3420 | QcPi= 3.4804 | QcPiRaw= 3.4490 | QcPiVar= 1.1715 | QcPiM2= 13.2915| BatchCostMean= 0.0482 | BatchCostMax= 0.6362 | BatchCostNZ= 0.2734 | Beta= 67.7640
[train] t=681000 | LossPi=-93.8602 | PiEntropy=-0.9828 | Alpha= 1.5091 | PiEntTerm= 1.4831 | MinQ= 390.9651 | PiCostTerm= 295.6218 | QcPiCVaR= 4.3561 | QcPi= 3.4968 | QcPiRaw= 3.4659 | QcPiVar= 1.1644 | QcPiM2= 13.3983| BatchCostMean= 0.0411 | BatchCostMax= 0.5858 | BatchCostNZ= 0.2227 | Beta= 67.8632
[train] t=682000 | LossPi=-94.5750 | PiEntropy=-0.9468 | Alpha= 1.5404 | PiEntTerm= 1.4585 | MinQ= 391.0137 | PiCostTerm= 294.9802 | QcPiCVaR= 4.3403 | QcPi= 3.4840 | QcPiRaw= 3.4527 | QcPiVar= 1.1578 | QcPiM2= 13.3032| BatchCostMean= 0.0440 | BatchCostMax= 0.6178 | BatchCostNZ= 0.2500 | Beta= 67.9624
[train] t=683000 | LossPi=-94.9894 | PiEntropy=-1.0869 | Alpha= 1.4442 | PiEntTerm= 1.5696 | MinQ= 393.1552 | PiCostTerm= 296.5962 | QcPiCVaR= 4.3578 | QcPi= 3.4986 | QcPiRaw= 3.4678 | QcPiVar= 1.1639 | QcPiM2= 13.4088| BatchCostMean= 0.0460 | BatchCostMax= 0.6952 | BatchCostNZ= 0.2344 | Beta= 68.0615
[train] t=684000 | LossPi=-93.1842 | PiEntropy=-0.9773 | Alpha= 1.4395 | PiEntTerm= 1.4069 | MinQ= 390.9008 | PiCostTerm= 296.3098 | QcPiCVaR= 4.3472 | QcPi= 3.4890 | QcPiRaw= 3.4579 | QcPiVar= 1.1623 | QcPiM2= 13.3416| BatchCostMean= 0.0412 | BatchCostMax= 0.4970 | BatchCostNZ= 0.2812 | Beta= 68.1607
[train] t=685000 | LossPi=-97.7844 | PiEntropy=-0.9895 | Alpha= 1.3775 | PiEntTerm= 1.3631 | MinQ= 395.4557 | PiCostTerm= 296.3082 | QcPiCVaR= 4.3409 | QcPi= 3.4833 | QcPiRaw= 3.4520 | QcPiVar= 1.1597 | QcPiM2= 13.2991| BatchCostMean= 0.0392 | BatchCostMax= 0.5152 | BatchCostNZ= 0.2383 | Beta= 68.2599
[train] t=686000 | LossPi=-96.0214 | PiEntropy=-0.8884 | Alpha= 1.4792 | PiEntTerm= 1.3141 | MinQ= 394.2192 | PiCostTerm= 296.8837 | QcPiCVaR= 4.3430 | QcPi= 3.4838 | QcPiRaw= 3.4525 | QcPiVar= 1.1633 | QcPiM2= 13.3058| BatchCostMean= 0.0522 | BatchCostMax= 0.5941 | BatchCostNZ= 0.3086 | Beta= 68.3591
[train] t=687000 | LossPi=-95.7876 | PiEntropy=-0.8959 | Alpha= 1.5026 | PiEntTerm= 1.3462 | MinQ= 395.3102 | PiCostTerm= 298.1765 | QcPiCVaR= 4.3556 | QcPi= 3.4997 | QcPiRaw= 3.4689 | QcPiVar= 1.1548 | QcPiM2= 13.4084| BatchCostMean= 0.0597 | BatchCostMax= 0.6219 | BatchCostNZ= 0.2930 | Beta= 68.4583
[train] t=688000 | LossPi=-94.3611 | PiEntropy=-1.0799 | Alpha= 1.4379 | PiEntTerm= 1.5528 | MinQ= 392.8039 | PiCostTerm= 296.8901 | QcPiCVaR= 4.3305 | QcPi= 3.4811 | QcPiRaw= 3.4498 | QcPiVar= 1.1375 | QcPiM2= 13.2578| BatchCostMean= 0.0461 | BatchCostMax= 0.6232 | BatchCostNZ= 0.2812 | Beta= 68.5574
[train] t=689000 | LossPi=-95.6864 | PiEntropy=-1.0111 | Alpha= 1.3851 | PiEntTerm= 1.4006 | MinQ= 395.9445 | PiCostTerm= 298.8575 | QcPiCVaR= 4.3529 | QcPi= 3.4942 | QcPiRaw= 3.4633 | QcPiVar= 1.1641 | QcPiM2= 13.3796| BatchCostMean= 0.0381 | BatchCostMax= 0.6721 | BatchCostNZ= 0.2305 | Beta= 68.6566
[train] t=690000 | LossPi=-94.1277 | PiEntropy=-1.0246 | Alpha= 1.4261 | PiEntTerm= 1.4612 | MinQ= 394.4667 | PiCostTerm= 298.8777 | QcPiCVaR= 4.3469 | QcPi= 3.4947 | QcPiRaw= 3.4638 | QcPiVar= 1.1459 | QcPiM2= 13.3624| BatchCostMean= 0.0423 | BatchCostMax= 0.6934 | BatchCostNZ= 0.2031 | Beta= 68.7558
[train] t=691000 | LossPi=-94.2517 | PiEntropy=-1.1758 | Alpha= 1.5539 | PiEntTerm= 1.8270 | MinQ= 394.9122 | PiCostTerm= 298.8335 | QcPiCVaR= 4.3400 | QcPi= 3.4900 | QcPiRaw= 3.4589 | QcPiVar= 1.1393 | QcPiM2= 13.3245| BatchCostMean= 0.0376 | BatchCostMax= 0.6833 | BatchCostNZ= 0.2031 | Beta= 68.8550
[train] t=692000 | LossPi=-97.4179 | PiEntropy=-1.0305 | Alpha= 1.4183 | PiEntTerm= 1.4616 | MinQ= 397.9867 | PiCostTerm= 299.1072 | QcPiCVaR= 4.3378 | QcPi= 3.4846 | QcPiRaw= 3.4534 | QcPiVar= 1.1476 | QcPiM2= 13.2940| BatchCostMean= 0.0475 | BatchCostMax= 0.5425 | BatchCostNZ= 0.2734 | Beta= 68.9542
[train] t=693000 | LossPi=-93.6168 | PiEntropy=-0.9819 | Alpha= 1.4080 | PiEntTerm= 1.3826 | MinQ= 394.8348 | PiCostTerm= 299.8354 | QcPiCVaR= 4.3421 | QcPi= 3.4789 | QcPiRaw= 3.4475 | QcPiVar= 1.1747 | QcPiM2= 13.2809| BatchCostMean= 0.0526 | BatchCostMax= 0.5211 | BatchCostNZ= 0.2812 | Beta= 69.0534
[train] t=694000 | LossPi=-94.6975 | PiEntropy=-0.9688 | Alpha= 1.4438 | PiEntTerm= 1.3987 | MinQ= 397.8001 | PiCostTerm= 301.7039 | QcPiCVaR= 4.3629 | QcPi= 3.5137 | QcPiRaw= 3.4835 | QcPiVar= 1.1356 | QcPiM2= 13.4838| BatchCostMean= 0.0463 | BatchCostMax= 0.6051 | BatchCostNZ= 0.2383 | Beta= 69.1525
[train] t=695000 | LossPi=-92.4975 | PiEntropy=-1.0106 | Alpha= 1.4453 | PiEntTerm= 1.4605 | MinQ= 394.9334 | PiCostTerm= 300.9754 | QcPiCVaR= 4.3461 | QcPi= 3.4902 | QcPiRaw= 3.4591 | QcPiVar= 1.1563 | QcPiM2= 13.3430| BatchCostMean= 0.0515 | BatchCostMax= 0.9374 | BatchCostNZ= 0.2500 | Beta= 69.2517
[train] t=696000 | LossPi=-92.5348 | PiEntropy=-1.1204 | Alpha= 1.4476 | PiEntTerm= 1.6219 | MinQ= 396.0484 | PiCostTerm= 301.8918 | QcPiCVaR= 4.3531 | QcPi= 3.5012 | QcPiRaw= 3.4705 | QcPiVar= 1.1448 | QcPiM2= 13.4080| BatchCostMean= 0.0571 | BatchCostMax= 0.5864 | BatchCostNZ= 0.2930 | Beta= 69.3509
[train] t=697000 | LossPi=-92.6443 | PiEntropy=-0.9418 | Alpha= 1.4625 | PiEntTerm= 1.3774 | MinQ= 396.9727 | PiCostTerm= 302.9510 | QcPiCVaR= 4.3621 | QcPi= 3.5120 | QcPiRaw= 3.4816 | QcPiVar= 1.1391 | QcPiM2= 13.4781| BatchCostMean= 0.0312 | BatchCostMax= 0.5927 | BatchCostNZ= 0.1992 | Beta= 69.4501
