Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
41	2048.6519	349.57886	2898.4746	1672.6747	2345055.2	420886.06	3036364.8	1885001.0	14.704381	1.9241873	20.821507	11.133669	13.094226	0.73477095	15.04337	12.298645	288.0	288.0	0.0	0.0	74395.05	0.05904368799603175	1230001.0	576.9998	56.174805	864.752	475.66464	576.99994	56.17937	865.59	474.7544	5.4167666	0.21155007	6.62501	4.13483	0.4039275	0.05963489	0.876924	0.28912497	1.0001186	1.0475615	6.7493963	-12.209864	-446.2822	76.90628	76.6766	0.0042582876	0.00021187137	1.2374878e-05	0.108328074	1.1149259	-0.029592453	3.0827677	21.821133	-1.0001186	0.28098464	277.99472	11521.93395113945
42	2088.0212	367.89166	2938.1233	1681.71	2046319.6	132821.92	2270570.2	1887535.4	14.430785	2.006714	19.234728	9.66738	14.717189	2.1778855	19.068996	11.541756	288.0	288.0	0.0	0.0	75896.8	0.05883472625968992	1260001.0	576.1215	55.913963	863.8753	475.99875	576.12195	55.918594	863.3363	475.2145	5.412277	0.20881426	6.529909	4.1248155	0.40252715	0.058938365	1.3133291	0.2823864	0.9999666	1.0430745	9.732065	-14.014872	-443.32806	76.4591	76.22892	0.004227987	0.00020762933	0.00018194942	0.11877059	1.1266083	0.019962016	3.0995734	22.189077	-0.99996734	0.27412176	278.20288	11800.138955831528
43	2107.456	375.33173	2881.2476	1710.9159	2132027.8	288421.62	2898241.5	1833628.6	14.718764	1.9418204	19.714354	9.683374	14.716057	1.2908598	16.47345	12.24826	288.0	288.0	0.0	0.0	77430.49	0.05865946377840909	1290001.0	576.68835	56.43854	864.11383	477.54004	576.6884	56.442913	863.99866	477.40387	5.4253855	0.21346956	6.571921	4.1270447	0.4066786	0.060224682	0.89249456	0.2959662	1.0002043	1.050118	7.290386	-10.352129	-445.7494	77.814514	77.583115	0.004312521	0.00021733849	-7.593425e-05	0.10801365	1.1145644	-0.055189725	3.0826159	21.81675	-1.0002047	0.30463648	278.03787	12078.17070889473
44	2079.299	360.7589	2891.422	1726.704	2287167.2	359952.1	2900096.0	1924483.6	13.977086	1.7930639	19.19305	9.480358	14.680003	2.422472	18.167154	10.49557	288.0	288.0	0.0	0.0	78884.9	0.058433258101851855	1320001.0	574.4608	55.889084	859.8003	474.07776	574.4606	55.891094	857.8821	476.25488	5.4006243	0.20827928	6.658189	4.144185	0.40232378	0.05841388	0.9386601	0.30335644	0.99996233	1.0383574	4.3096657	-13.869419	-441.87933	76.13559	75.88576	0.0041927844	0.00020254901	0.0001759857	0.13026981	1.1396779	0.050350703	3.0995286	22.191988	-0.9999625	0.29741812	278.16006	12356.32578086853
45	2086.6396	373.10767	2891.0957	1695.1266	2073912.8	309065.97	2954653.2	1860616.2	14.353102	1.8128328	18.51567	9.7906475	12.76839	1.7756027	15.637447	9.541122	288.0	288.0	0.0	0.0	80381.44	0.05824741847826087	1350001.0	573.4791	55.785645	860.4564	469.00928	573.4786	55.79055	861.4108	472.05292	5.4285493	0.21069868	6.594786	4.1659994	0.4023837	0.05657463	0.8536125	0.28747007	0.99981844	1.0376759	10.1659565	-11.042847	-439.93854	76.1478	75.88089	0.0042174147	0.0002036406	0.0003452563	0.1333554	1.1432406	-0.082389705	3.1021345	22.247923	-0.9998192	0.28385115	277.81342	12634.13971710205
46	2060.519	333.0444	2954.2124	1703.1426	2404047.5	520883.97	3109427.5	1904768.4	14.598952	1.8877202	19.118473	9.360523	14.975477	1.4657861	17.84193	12.412738	288.0	288.0	0.0	0.0	81904.336	0.058088181515957446	1380001.0	574.9203	56.583603	865.69324	474.39804	574.9204	56.58767	864.0914	470.94922	5.4200687	0.21587928	6.5499883	4.0766582	0.4061127	0.057246175	0.8074519	0.35955176	1.0003631	1.0442584	2.9665	-12.084794	-444.62073	77.88528	77.60446	0.0043105967	0.00021835863	-0.00027995495	0.119118296	1.127175	-0.017867537	3.0783694	21.723986	-1.0003631	0.28550458	277.88715	12912.00174856186
47	2149.189	385.07953	2926.2864	1683.9592	2263169.8	477014.03	3051769.2	1835130.2	14.166163	2.195373	19.333054	7.8311324	11.696964	1.3868604	13.42092	9.382739	288.0	288.0	0.0	0.0	83373.04	0.057897943793402774	1410001.0	573.95447	56.049908	860.1698	471.0706	573.9542	56.05331	859.0868	475.06625	5.410507	0.21276069	6.478828	4.132419	0.4031453	0.05847413	0.82759184	0.353107	0.999758	1.0467237	9.078334	-12.416388	-441.57114	76.552155	76.27774	0.004232987	0.00020682775	0.0004123696	0.13168348	1.1411853	0.01224354	3.0960848	22.115414	-0.9997575	0.30349112	277.81564	13189.82298374176
48	2070.2935	385.3737	2947.1262	1632.7645	1981344.8	100207.87	2237349.0	1877063.9	14.104101	1.8642682	18.085182	10.397278	13.183095	1.8402435	15.544301	9.112981	288.0	288.0	0.0	0.0	84846.414	0.057718649022108846	1440001.0	573.3472	56.20045	863.3751	473.07828	573.34705	56.206024	861.5154	475.86002	5.4262633	0.21570252	6.7204094	4.098785	0.4031833	0.058912206	0.8028089	0.34320393	1.0002588	1.0467068	6.1597905	-13.260063	-441.11337	76.36423	76.08533	0.0042524086	0.00021454068	-0.00015062088	0.1346635	1.1446409	-0.031103091	3.092372	22.03084	-1.0002583	0.29397964	277.8037	13467.641118526459
49	2108.0723	363.39294	2906.0405	1714.374	2366000.2	444707.03	3072541.5	1884372.2	14.007099	2.033253	18.945522	9.241065	11.900601	0.8826735	13.046824	10.429366	288.0	288.0	0.0	0.0	86305.61	0.05753707291666667	1470001.0	572.451	56.195953	862.10925	467.07718	572.451	56.20016	859.7842	473.53412	5.4147525	0.21072216	6.6255803	4.1084847	0.40387714	0.056011483	0.7643686	0.33954287	1.0000426	1.0402756	5.014286	-11.999535	-439.94724	76.68826	76.412155	0.0042513576	0.000204479	8.845154e-05	0.14134775	1.1522377	0.0018532025	3.0961714	22.114397	-1.0000424	0.297091	277.90332	13745.548671007156
50	2096.294	361.19064	2890.3767	1694.4402	2234683.5	408032.53	3043968.8	1849960.2	14.288487	2.0590253	20.429598	9.597456	12.306875	1.0572536	13.892251	10.650219	288.0	288.0	0.0	0.0	87792.09	0.05738045343137255	1500001.0	572.33984	56.91363	865.0613	472.12454	572.33954	56.918556	863.761	473.58997	5.427866	0.20860697	6.5856447	4.149263	0.4043421	0.055677306	0.8027022	0.3455431	0.9998771	1.0359404	5.05428	-12.151215	-441.01114	77.67928	77.40739	0.00425817	0.00019945519	0.0002981566	0.13394643	1.1440256	-0.068973534	3.0848289	21.86532	-0.9998772	0.2781415	278.02576	14023.575783729553
51	2094.421	362.4277	2839.7263	1646.1455	2164583.2	417545.16	3059050.0	1856978.0	14.083055	2.0465527	18.048084	9.189738	11.448762	1.492283	14.435043	9.5760975	288.0	288.0	0.0	0.0	89260.484	0.05721825921474359	1530001.0	570.0027	57.97764	867.32684	469.45847	570.0028	57.982327	865.5231	470.60785	5.3944635	0.185077	6.624867	4.21667	0.39050198	0.03426528	0.67621744	0.33720052	1.0002387	1.0253571	3.1438472	-11.471745	-437.45273	80.0096	79.71669	0.004099638	0.00016649376	-0.00010166238	0.14355758	1.1550566	0.063273355	3.1009772	22.223555	-1.0002391	0.30775428	277.57373	14301.148077011108
52	2057.6873	346.0992	2889.4568	1661.2041	2159438.8	306197.25	3006027.8	1883224.1	14.716665	2.009384	19.734474	8.90724	14.794937	1.89636	17.825415	12.102776	288.0	288.0	0.0	0.0	90794.68	0.05710357213050314	1560001.0	571.2739	57.263245	868.3098	471.4152	571.27435	57.267914	869.35425	470.899	5.433095	0.21562469	6.6247835	4.1050596	0.40240234	0.051057752	0.7768835	0.3412943	1.0002376	1.040743	4.1425548	-12.280214	-439.92532	78.040726	77.74433	0.0043166354	0.00021240876	-0.00014200238	0.13308305	1.1427386	-0.059871987	3.0842469	21.852638	-1.0002375	0.3129301	277.69284	14578.869457483292
53	2105.2878	377.62378	2892.6255	1662.137	2500990.8	500362.94	3079526.2	1848582.9	14.205444	1.9986911	18.953318	8.426618	12.801562	1.0791926	15.306929	11.352068	288.0	288.0	0.0	0.0	92274.125	0.056959336419753086	1590001.0	570.6399	57.35084	863.3133	470.94904	570.6395	57.354565	870.01294	469.92902	5.415582	0.21651305	6.6149592	4.1215878	0.40204296	0.054783337	0.75393605	0.30873105	0.9997944	1.0396291	3.5306203	-12.759421	-439.9285	77.99657	77.646736	0.004294432	0.00021277748	0.0003845181	0.13361011	1.1434602	0.021164272	3.0823078	21.810064	-0.9997939	0.2978053	277.7161	14856.605374097824
54	2065.4976	353.4347	2876.3386	1667.4902	2430874.5	461667.06	3110770.8	1888608.2	14.098702	2.0008385	19.274366	8.349001	15.823898	1.2608942	17.841236	14.024811	288.0	288.0	0.0	0.0	93741.98	0.05681331912878788	1620001.0	570.6217	56.71645	856.9231	473.2658	570.62195	56.722572	872.9712	469.84726	5.420587	0.21720165	6.757729	4.1068172	0.40117905	0.059609104	0.7663359	0.34192687	0.9998413	1.0351957	3.4319305	-11.916096	-438.57	76.809456	76.49863	0.004232002	0.00021114887	0.00031843083	0.14123781	1.1522356	0.005470549	3.0918653	22.01935	-0.99984145	0.28736424	277.97397	15134.55387187004
55	2040.2526	348.79907	2971.566	1669.3097	2093926.6	262151.47	2654910.8	1825423.4	14.156958	2.0417178	20.256731	9.700625	13.357	1.7517787	15.301415	10.495424	288.0	288.0	0.0	0.0	95216.414	0.05667643694196429	1650001.0	571.3162	56.755074	859.09045	472.09164	571.3159	56.761448	872.2162	471.18744	5.4210563	0.21867593	6.6564236	4.1333	0.4024207	0.05992927	0.76596135	0.32892564	1.0001882	1.0452135	3.3383799	-12.691724	-440.87418	77.57254	77.28133	0.004312403	0.0002169352	-8.097715e-05	0.12749888	1.1364849	-0.004145592	3.079286	21.743767	-1.0001879	0.3118136	278.61996	15413.188439369202
