Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	QcPi	QcPiRaw	QcPiVar	QcPiCVaR	PiEntTerm	PiQTerm	PiCostTerm	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
36	1532.038	628.7042	2570.848	68.02714	1772489.6	622116.4	2655424.2	567151.9	9.59974	2.2412813	15.083331	4.140957	5.68175	1.9856764	8.616738	2.3766503	288.0	288.0	0.0	0.0	48761.9	0.04392963823198198	1080001.0	467.5407	180.57635	838.43604	-10.605726	467.54068	180.57672	833.8153	-12.35385	4.516104	0.24303167	6.359338	3.6552138	0.39923093	0.1922533	1.2885524	0.19692628	0.99997383	1.0218501	10.424779	-12.583389	-391.67886	91.1859	91.16274	0.004244996	0.0002050476	0.00021996409	-0.108734034	0.8974339	4.51178	4.5004396	0.3991152	4.6323147	0.89721394	467.072	74.49593	-0.010724536	2.7775552	16.081749	-0.9999744	0.9571309	760.19916	23652.989430189133
37	1760.5027	509.89526	2626.4377	43.196903	1662863.2	382927.0	2358360.0	1283004.5	9.929825	2.0053964	17.771162	2.625849	6.0793667	2.2593553	9.480937	2.6043475	288.0	288.0	0.0	0.0	49795.28	0.04368007127192983	1110001.0	468.57736	180.35727	842.7496	-10.791634	468.5771	180.3582	837.8371	-12.387089	4.52912	0.23179398	6.224823	3.670143	0.39543876	0.17811912	1.3528737	0.20216548	1.0003792	1.0217196	6.717844	-11.610021	-393.63187	91.00765	90.9817	0.004121368	0.0001887092	-0.00015091937	-0.1179771	0.88907826	4.526632	4.5154757	0.39537665	4.6468587	0.8892292	468.1304	73.60932	-0.0048388797	2.7623491	15.839779	-1.0003786	0.98091054	958.7683	24611.765898942947
38	1766.9833	571.1871	2536.4143	71.81385	1223707.8	839645.4	2161201.2	0.0	9.787313	1.8376204	14.52419	4.951856	3.8601298	2.512549	7.0839453	0.0	288.0	288.0	0.0	0.0	50815.035	0.043431653979700856	1140001.0	467.9897	179.67078	849.47546	-9.353256	467.9899	179.6714	834.24725	-10.684097	4.522287	0.2290886	6.2200456	3.5695384	0.3974195	0.18043582	1.2030263	0.2022407	0.99966544	1.0309073	4.177384	-13.425066	-392.27768	89.67332	89.64607	0.004146947	0.00019251372	0.0004665613	-0.1093916	0.8969035	4.5201864	4.5089674	0.3973481	4.640685	0.896437	467.5376	74.363495	-0.00402896	2.7740257	16.02428	-0.9996651	0.9858761	768.3881	25380.141553401947
39	1647.4255	563.59875	2611.652	54.4872	1906575.4	725075.7	2631984.2	1080.0	9.877638	2.1519463	15.435588	1.6739239	5.355337	2.1537166	7.994654	0.0	288.0	288.0	0.0	0.0	51846.45	0.04320537434895833	1170001.0	468.5919	179.03458	840.0642	-11.732691	468.59207	179.03503	842.87585	-12.784726	4.5172896	0.23331322	6.329929	3.536678	0.394002	0.17569478	1.2118711	0.20153426	1.0005344	1.0210874	3.6433578	-12.554995	-394.2608	89.64692	89.624	0.004117728	0.00018590069	-0.00028660276	-0.10404298	0.9019551	4.516128	4.50485	0.39398652	4.636201	0.90224165	468.1566	72.99356	0.032187812	2.756469	15.744585	-1.0005348	0.95583034	978.1041	26358.24871468544
40	1652.8398	533.0209	2514.1594	81.30662	1910775.8	677943.44	2616727.2	5940.0	10.078653	2.296926	17.15139	4.4559574	5.4623656	2.1745424	9.082292	0.0	288.0	288.0	0.0	0.0	52894.133	0.043003360010162604	1200001.0	467.82416	178.92336	839.70544	-10.623734	467.824	178.92355	835.40845	-11.362829	4.506346	0.2391878	6.3215966	3.5981915	0.40033984	0.18844162	1.2165803	0.19764537	1.0001174	1.0392997	3.1004744	-14.179236	-395.3785	89.84552	89.83011	0.0041861245	0.00020086621	8.027491e-05	-0.11900733	0.88845384	4.504809	4.4933915	0.4002715	4.6255946	0.88837355	467.38202	71.11514	0.051030286	2.7324944	15.374544	-1.0001173	0.9827442	895.61633	27253.912287712097
41	1612.3607	637.8455	2578.2373	81.661644	1352053.9	941938.6	2643370.8	4770.0	9.779455	1.9281455	14.898537	5.4177284	4.974115	3.407639	9.929177	0.0	288.0	288.0	0.0	0.0	53918.492	0.04279245411706349	1230001.0	467.5352	179.09926	838.656	-7.3456774	467.5352	179.09932	833.2249	-9.495576	4.5113173	0.23538987	6.3078594	3.6455257	0.39809495	0.18549734	1.2447768	0.19638997	1.0001345	1.0368563	3.9821134	-13.518943	-393.99533	89.82745	89.807	0.0041286983	0.00019343659	6.541434e-05	-0.10432259	0.90150034	4.509709	4.4983554	0.39801696	4.6301985	0.9014349	467.10614	72.20934	0.017582783	2.746647	15.594872	-1.0001341	0.982589	686.3968	27940.266520261765
42	1612.583	616.1006	2539.1716	34.598476	1667328.8	550109.56	2444602.5	770296.1	10.234832	2.2293062	15.976655	3.0681987	6.6996536	2.614026	12.828317	4.0834007	288.0	288.0	0.0	0.0	54979.367	0.04261966448643411	1260001.0	467.3104	178.937	839.4699	-7.42435	467.31113	178.93634	837.4205	-9.024279	4.5637884	0.24643345	6.4462013	3.7397146	0.40688202	0.19450407	1.4010531	0.1940803	1.0002598	1.014429	4.04576	-12.060369	-393.2298	88.7206	88.69998	0.004166899	0.00019271289	-7.934879e-05	-0.09669333	0.90843934	4.5634375	4.5526547	0.40692216	4.685161	0.90851873	466.90692	72.76862	-0.14005445	2.7419617	15.52895	-1.00026	0.9694152	893.5819	28833.857120752335
43	1546.3888	587.71155	2567.5574	77.16214	1801441.4	778028.25	2650858.5	23481.363	9.933645	1.9876581	16.137936	4.5104017	6.436151	2.4246929	10.0185375	0.3367778	288.0	288.0	0.0	0.0	56014.195	0.042434996448863636	1290001.0	466.6746	179.23885	836.0005	-7.3583727	466.67517	179.23848	834.12195	-8.320373	4.5288243	0.23555045	6.2673984	3.6661155	0.39026785	0.17020328	1.2418932	0.19780177	1.0000497	1.0285001	3.5899873	-12.554402	-393.99582	88.87455	88.89682	0.004104549	0.00018409405	0.0001283371	-0.118311636	0.8893544	4.5279174	4.5167646	0.39024124	4.647501	0.889226	466.2661	71.381065	0.043541178	2.7314537	15.359016	-1.0000496	1.1980453	957.6843	29791.591653108597
44	1690.6953	557.55286	2597.5024	133.36107	1786688.6	525249.56	2391654.8	449613.22	9.532302	2.0204155	14.131827	4.7813845	6.277068	2.0372047	9.448611	3.508047	288.0	288.0	0.0	0.0	57005.32	0.042226163194444444	1320001.0	466.6531	178.0738	834.2566	-8.189336	466.65384	178.07248	830.8818	-12.545318	4.5173697	0.25963855	6.5503063	3.6637619	0.4051354	0.19968483	1.393433	0.19380763	1.0000224	1.0497191	19.821562	-11.59638	-393.4254	88.256325	88.282074	0.004303006	0.0002169624	0.00014765955	-0.119425185	0.8879225	4.515564	4.504226	0.40501794	4.636848	0.8877749	466.23065	71.917465	0.0008701349	2.7412395	15.508916	-1.0000222	0.98413396	915.5056	30707.04758000374
45	1576.6492	601.6001	2526.2754	71.68721	1643043.2	580191.2	2377550.5	236895.02	9.946813	2.3681262	19.92611	5.7896023	5.880033	1.9588343	8.874042	2.8598347	288.0	288.0	0.0	0.0	58047.07	0.04206309442934782	1350001.0	466.91006	177.424	842.43365	-12.443065	466.9105	177.42308	829.82385	-13.983668	4.5383954	0.25481552	6.3594937	3.5870414	0.4118198	0.19935547	1.3334471	0.19326891	1.0002506	1.0312362	10.665941	-11.529673	-392.43353	87.957214	88.00328	0.0042453683	0.00020598361	-5.9126345e-05	-0.10321567	0.90247446	4.5377994	4.5267196	0.4118162	4.66016	0.90253365	466.51154	73.175476	-0.061200105	2.7536526	15.702016	-1.0002501	0.9853451	952.4412	31659.48924922943
46	1672.3206	558.3309	2545.719	61.116917	1713181.2	744932.75	2772030.2	50081.55	9.9367895	2.0935314	15.441625	3.6062498	9.261831	3.2260754	12.745703	0.8120368	288.0	288.0	0.0	0.0	59077.207	0.04189872839095745	1380001.0	465.00714	176.89368	834.27826	-11.090906	465.00818	176.89323	831.64557	-11.7847185	4.5153346	0.2645353	6.371708	3.6293976	0.4038001	0.20341054	1.324807	0.19256082	1.0000137	1.0249338	11.192974	-13.023299	-387.07333	87.01063	87.066986	0.004195881	0.00021236658	0.00014223873	-0.081989	0.9218629	4.513879	4.5025005	0.4037589	4.634864	0.9217206	464.5841	76.58901	0.06361113	2.8045292	16.52309	-1.0000134	0.96588874	926.33746	32585.902323961258
47	1615.9941	627.39594	2555.0012	53.90391	1942150.4	335029.56	2468921.2	1326270.4	10.097515	2.496488	16.48197	3.7338624	5.667672	1.464372	9.612604	4.3664637	288.0	288.0	0.0	0.0	60128.285	0.041755753580729166	1410001.0	465.069	177.88223	828.67065	-7.320055	465.06796	177.88356	827.56885	-12.29807	4.536793	0.2490352	6.365293	3.632814	0.39558214	0.19412951	1.2856325	0.19875692	1.000004	1.0104387	3.5976114	-11.897419	-387.56827	87.58529	87.63166	0.003994157	0.00019586527	0.00015689866	-0.097267956	0.907937	4.536206	4.5251136	0.39563045	4.6561303	0.9077802	464.6656	76.189514	-0.03540274	2.7949073	16.363703	-1.000004	1.0983255	923.1821	33509.09072256088
48	1695.0521	522.8935	2497.7942	63.321827	1686672.4	395859.25	2106680.2	888130.56	9.770464	2.05811	17.15622	4.88396	5.342874	1.9863912	8.792479	2.1052558	288.0	288.0	0.0	0.0	61147.758	0.041597114158163265	1440001.0	464.4768	177.77867	830.59186	-8.396521	464.47607	177.7793	826.8414	-10.524565	4.5284963	0.249829	6.3733892	3.726086	0.39813042	0.19440481	1.2730923	0.19978552	1.0002315	1.0264993	5.0324554	-13.688853	-387.52817	88.00242	88.06263	0.004162436	0.00020785179	-5.8873116e-05	-0.088859305	0.9155641	4.5279884	4.516809	0.39813164	4.6482606	0.915623	464.07452	75.63073	-0.064726345	2.789173	16.269693	-1.0002319	0.9610717	968.1656	34477.15800023079
49	1658.6791	607.20557	2570.659	31.119818	1888438.2	449960.2	2663001.2	1248220.2	9.517294	2.4328997	15.776708	1.6659114	5.7971087	0.83934486	7.4764733	4.4559507	288.0	288.0	0.0	0.0	62139.195	0.041426130208333335	1470001.0	462.34763	177.25316	831.11694	-8.908399	462.3468	177.25438	830.7473	-10.270511	4.522128	0.26745006	6.4841166	3.608558	0.39722273	0.20632675	1.4286563	0.19180207	0.99972266	1.0048858	4.7205725	-10.775889	-380.9931	87.77223	87.83174	0.0041511175	0.00021709033	0.00039829928	-0.06312815	0.9395233	4.520915	4.509611	0.39722282	4.6408134	0.939125	461.9334	80.00119	-0.035212155	2.8471227	17.238754	-0.99972266	0.97951984	956.20575	35433.37008833885
50	1693.105	571.15216	2474.1694	35.136044	1572380.2	805064.4	2698272.8	0.0	9.669637	2.410769	18.474348	2.7549515	5.1344748	2.2318065	6.959007	0.0	288.0	288.0	0.0	0.0	63146.938	0.04127250816993464	1500001.0	462.8931	178.31308	832.19916	-8.31815	462.8925	178.31429	823.9997	-10.843117	4.490431	0.25129837	6.3067846	3.6206312	0.39335454	0.19556904	1.3115336	0.19075635	1.000228	1.0300349	3.019025	-14.276688	-386.36584	88.184456	88.25055	0.004081311	0.00021101537	-4.6242745e-05	-0.0868698	0.9174292	4.4895105	4.477875	0.393317	4.6089787	0.9174755	462.4854	75.2021	0.22604087	2.7918346	16.320414	-1.0002278	1.003097	944.53265	36377.966460466385
51	1641.8179	603.12396	2568.9568	57.750134	1770822.4	466333.03	2481472.5	1252904.9	9.462423	2.156355	15.011257	3.7956772	7.4438486	1.4566073	9.616478	5.286248	288.0	288.0	0.0	0.0	64133.527	0.04111123547676282	1530001.0	464.12326	178.97878	837.8096	-8.889601	464.12354	178.97836	822.61005	-11.486173	4.5212946	0.2568374	6.4323983	3.6450658	0.40039945	0.20445761	1.3778198	0.19741258	1.0001744	1.0353642	3.7747626	-12.663596	-387.46814	88.43304	88.4956	0.004224479	0.00022521931	1.1484099e-05	-0.1033289	0.902335	4.52061	4.5093317	0.40035862	4.641043	0.9023235	463.7118	75.34128	-0.0343164	2.78704	16.233782	-1.0001744	0.98747754	939.95593	37317.86330986023
52	1712.3591	675.1245	2572.3228	29.347836	1925304.2	454040.9	2457945.5	1060417.8	9.332315	2.424501	16.269003	1.3542689	7.5808244	1.2764696	9.41017	5.531185	288.0	288.0	0.0	0.0	65103.508	0.04094560239779874	1560001.0	464.52905	178.76198	831.86884	-9.751299	464.5293	178.76169	824.61414	-10.681825	4.522488	0.2474799	6.489171	3.6166184	0.39814737	0.19010273	1.2553829	0.20643172	1.0001961	1.0273637	3.6217456	-11.468419	-387.57993	88.15324	88.22627	0.0041158097	0.00020554342	-2.9574076e-05	-0.09755818	0.9076236	4.522248	4.5110016	0.39816043	4.6426563	0.90765315	464.12732	75.6398	0.003850042	2.7905412	16.29253	-1.0001963	0.98461604	964.09174	38282.06465244293
53	1625.1202	583.18353	2597.1465	55.03664	1718656.2	710073.9	2673675.2	98097.41	9.799213	2.3729742	15.094073	3.0693429	8.135852	2.951384	11.63559	1.7018867	288.0	288.0	0.0	0.0	66124.82	0.04081779031635802	1590001.0	462.9571	179.6082	835.52936	-10.075842	462.95596	179.61102	824.50006	-11.438787	4.5424175	0.23890717	6.305894	3.5892072	0.3923492	0.1805661	1.2397144	0.20786646	1.0000849	0.99451977	3.9122992	-11.78611	-382.80118	88.3869	88.438	0.0039316565	0.00018731973	7.0682e-05	-0.060359944	0.94244975	4.542595	4.531585	0.39247233	4.662335	0.9423792	462.54608	78.80245	0.010665618	2.8274035	16.902498	-1.0000849	0.9971411	1021.459	39303.4284863472
54	1589.4496	641.0491	2523.2336	55.963512	1633101.2	515438.9	2204472.8	619319.7	9.507216	2.1025019	14.343373	3.601198	6.5257034	1.9254298	9.802728	4.446587	288.0	288.0	0.0	0.0	67115.23	0.04067589488636364	1620001.0	462.8383	179.1276	838.8706	-8.924362	462.83844	179.12758	823.2979	-10.889367	4.558491	0.2518485	6.3005147	3.5987453	0.3868662	0.17740302	1.2981503	0.19695401	0.99982333	1.0207682	3.6478224	-12.447998	-384.01953	86.993	87.06123	0.0040147766	0.00019511057	0.000308611	-0.088375926	0.91618973	4.558033	4.547158	0.38686788	4.6769443	0.9158811	462.43106	77.49569	0.004320313	2.8075838	16.57093	-0.99982345	0.9731071	908.5469	40212.02822613716
55	1595.9438	659.33575	2526.2644	36.626026	1856944.6	677449.6	2538415.5	32250.0	9.7685795	2.5940793	17.23377	2.4151485	8.372377	3.0196896	10.954351	0.0	288.0	288.0	0.0	0.0	68132.98	0.040555343191964285	1650001.0	462.85498	179.36865	835.9435	-9.358757	462.8548	179.36935	826.94617	-10.973398	4.5220222	0.25583425	6.325274	3.6083362	0.39893547	0.1973352	1.3564821	0.19187371	1.0002555	1.0271059	4.9037175	-11.867958	-386.56693	87.500885	87.57737	0.0041733007	0.00021920406	-9.7776065e-05	-0.097729266	0.90752625	4.522327	4.511058	0.3989562	4.64269	0.907624	462.46234	74.98775	0.028717011	2.7819915	16.152142	-1.000256	1.0094013	984.0478	41196.12424445152
56	1648.4628	608.39166	2531.4678	66.31678	1690391.0	927867.44	2659309.5	0.0	9.914784	2.0793211	15.321906	4.9078617	6.0164504	3.3198338	10.176344	0.0	288.0	288.0	0.0	0.0	69165.18	0.04044747350146199	1680001.0	465.4336	180.6713	835.3352	-9.598618	465.43332	180.67226	826.8796	-10.135077	4.549812	0.25161806	6.4182515	3.5831182	0.3920089	0.18479916	1.3176662	0.20158133	0.9994406	1.0157465	4.2142067	-12.134673	-387.26553	88.19651	88.27508	0.004044151	0.00020061283	0.0006197962	-0.10532158	0.9006465	4.549719	4.538756	0.3920116	4.669284	0.9000267	465.04288	76.87727	-0.00017585098	2.8012109	16.464643	-0.9994409	0.9573884	953.9523	42150.06713461876
57	1609.1688	627.2588	2521.6191	58.90457	1748682.4	772074.1	2680388.8	139258.9	9.760546	1.9360507	13.862111	4.251304	6.7139473	1.9289963	9.229528	2.0891585	288.0	288.0	0.0	0.0	70181.52	0.04033420887212644	1710001.0	465.81525	181.41145	832.1945	-9.876616	465.81503	181.41154	826.00696	-12.088518	4.543012	0.24452838	6.320162	3.5742438	0.38996503	0.18328214	1.2603834	0.19779885	1.0003625	1.0112007	2.701858	-13.579662	-388.84454	89.31005	89.37041	0.004019647	0.00019689724	-0.0001683771	-0.10011112	0.90552485	4.5431604	4.532144	0.3899936	4.6624126	0.90569323	465.42392	75.67368	-0.003568227	2.7868469	16.230957	-1.0003625	1.0122786	908.83325	43058.97652769089
58	1727.8925	550.845	2525.7212	46.298416	1930660.0	437901.16	2679101.2	1366194.6	9.954575	2.1671503	16.427834	2.658203	8.292025	2.0689037	12.310369	4.47999	288.0	288.0	0.0	0.0	71217.72	0.04023599929378531	1740001.0	466.8025	180.5982	836.17395	-8.086375	466.80322	180.59657	832.1148	-9.821911	4.514825	0.24643561	6.308808	3.6018963	0.39005396	0.18644778	1.2338526	0.18926528	0.9998382	1.0311016	3.8637135	-13.705261	-390.795	88.37912	88.44915	0.004039972	0.00020245803	0.00026109908	-0.11668695	0.8905719	4.514123	4.502784	0.3900151	4.6332693	0.8903109	466.407	74.72171	0.09336702	2.780275	16.126104	-0.99983823	1.0108442	963.7193	44022.656913518906
59	1647.9342	630.1947	2541.9033	38.21821	2089917.8	578784.75	2749756.2	839527.8	9.888699	2.3805883	17.15533	2.1839068	7.895381	0.4904993	8.792687	7.327763	288.0	288.0	0.0	0.0	72252.586	0.04014032552083333	1770001.0	468.48114	179.5139	840.1898	-4.404481	468.48148	179.51212	833.60785	-6.974571	4.5418077	0.26762617	6.462532	3.63733	0.40576705	0.20627783	1.376395	0.19279723	1.0005981	1.0177532	3.2873278	-12.657233	-394.24686	87.91275	87.9745	0.0042439257	0.00022078538	-0.00040573586	-0.11205968	0.8947638	4.542395	4.5313296	0.405819	4.6636615	0.89516956	468.10687	72.96484	-0.08072202	2.7497175	15.64398	-1.0005975	0.9879105	959.1915	44981.814749479294
60	1687.2107	597.61597	2520.9968	56.60449	1796144.2	440204.16	2366648.2	1132516.9	10.047897	2.414011	14.841953	3.8229687	7.192192	1.1712049	8.669987	5.360894	288.0	288.0	0.0	0.0	73296.125	0.04005252732240437	1800001.0	468.1599	178.91698	830.05664	-5.332891	468.1605	178.91743	826.35156	-9.0014	4.5449343	0.2765536	6.6135235	3.627491	0.40137357	0.20455272	1.4998051	0.1909049	1.0001217	1.0158921	2.6832032	-13.031283	-390.2782	87.56748	87.62275	0.004226228	0.00022003906	3.5772323e-06	-0.08635834	0.91780835	4.544921	4.5338516	0.40137938	4.6655507	0.91780466	467.77588	76.57985	-0.009271498	2.7981236	16.414425	-1.0001222	0.9942424	970.5205	45952.34764409065
61	1692.8264	520.6989	2565.2026	55.085033	2053576.0	229511.42	2261501.8	1468351.0	9.928606	2.2091584	16.807043	5.279996	6.360963	1.0469425	8.144285	4.4977837	288.0	288.0	0.0	0.0	74330.17	0.03996245799731183	1830001.0	466.52112	177.74977	830.99304	-10.013292	466.52145	177.74965	828.9214	-12.3961315	4.4933805	0.3011202	6.703394	3.5519323	0.41616836	0.25013736	1.6816232	0.17503126	0.99993384	1.0390058	3.3443346	-13.6548395	-389.36957	87.169876	87.232475	0.0045016073	0.00027154337	0.00020113932	-0.098612465	0.9067152	4.49216	4.4804473	0.41606334	4.6140456	0.9065141	466.11203	75.835976	0.085670926	2.7992969	16.435877	-0.9999344	1.0139303	1037.1396	46989.43733406067
62	1613.27	647.3889	2561.4868	33.118793	1535581.0	624700.75	2195848.8	0.0	9.707062	2.7312496	17.279882	2.0648668	6.3802633	2.902643	11.835205	0.0	288.0	288.0	0.0	0.0	75341.414	0.039863182043650795	1860001.0	466.2053	177.75414	828.0889	-8.0195465	466.20462	177.75569	820.7929	-10.95737	4.521019	0.28274223	6.777775	3.5885208	0.41992864	0.24088345	1.7940152	0.1758831	0.99983275	1.0360366	3.1233664	-11.672192	-389.46945	86.216705	86.277084	0.0043260385	0.00024653366	0.00027292667	-0.09906604	0.9064132	4.520417	4.5090704	0.4198984	4.643164	0.9061402	465.7766	75.40098	0.04268602	2.7871637	16.238197	-0.9998329	0.9799855	1063.5472	48053.007142066956
63	1678.9696	531.27924	2615.1555	65.49426	2054097.4	473519.97	2687132.8	1226439.5	10.042017	2.2289078	14.332191	3.8753738	7.7637734	1.7308512	11.541701	5.167659	288.0	288.0	0.0	0.0	76387.73	0.039785274251302086	1890001.0	464.64725	178.74191	824.08057	-8.361733	464.64688	178.74182	823.57874	-9.804908	4.5155797	0.26884553	6.6372566	3.6517098	0.41966018	0.22033897	1.5100448	0.1844668	1.0001498	1.0355457	3.5606198	-12.489184	-391.7938	87.03989	87.10655	0.0044063395	0.00024092889	-4.754448e-06	-0.110328086	0.8961643	4.516148	4.5047865	0.41966856	4.6392817	0.89616907	464.25168	71.5617	0.018600583	2.7357528	15.423699	-1.0001494	0.9937017	1005.3014	49058.2532389164
64	1629.2716	596.5274	2552.2573	47.505966	1515840.8	637853.06	2451863.5	309644.22	8.896803	2.1130636	13.110351	3.176008	7.085641	2.0572686	9.938786	2.9735448	288.0	288.0	0.0	0.0	77312.25	0.03964730769230769	1920001.0	466.42532	179.76425	829.51135	-8.1662655	466.42422	179.76582	824.59076	-9.906675	4.5105615	0.26675487	6.605148	3.6919217	0.3967771	0.21665557	1.4561374	0.19604675	1.0000122	1.0249488	3.4740062	-11.4373045	-387.42484	87.98264	88.03287	0.0040746867	0.00022223037	0.000105789186	-0.10375368	0.9019344	4.5088615	4.4974256	0.39667374	4.628415	0.9018285	466.02075	77.69407	-0.017151644	2.8205395	16.789267	-1.0000122	1.018275	961.6784	50020.12204217911
65	1710.8927	573.6182	2561.8042	48.624416	1965225.4	414250.56	2736246.2	1288285.9	9.710088	2.1940098	15.112286	1.8288759	7.9911103	1.2832142	9.775048	5.865922	288.0	288.0	0.0	0.0	78324.24	0.03955769807449495	1950001.0	466.4009	180.5944	832.54596	-10.2900915	466.40085	180.5955	828.57074	-10.51524	4.480277	0.2733896	6.741213	3.6728938	0.3934475	0.22903597	1.7475965	0.19521314	1.0001415	1.0276455	7.1407456	-12.7397785	-389.6817	88.77202	88.81072	0.0042111785	0.0002448298	-3.8019418e-06	-0.10984311	0.89649916	4.4794335	4.467654	0.39336252	4.5981193	0.896503	466.0083	75.430115	0.050145272	2.7975361	16.404612	-1.0001408	1.015341	986.36914	51006.27910900116
66	1649.2451	591.2712	2548.737	30.002779	1636764.0	424049.56	2434089.8	1142558.0	9.457261	2.3872254	17.158735	0.9964361	6.350089	1.6781384	7.8146143	2.9182808	288.0	288.0	0.0	0.0	79310.734	0.03945807680348259	1980001.0	465.67532	179.97684	830.9916	-11.058739	465.67563	179.9757	832.00934	-12.162726	4.486251	0.29567403	6.632472	3.5810585	0.41587985	0.27119675	1.7542353	0.18147825	1.0001384	1.029629	4.6708426	-14.308317	-387.76843	88.98004	89.026566	0.0044263895	0.000285643	-1.2631297e-05	-0.09987377	0.9054258	4.485069	4.473302	0.4157767	4.6062536	0.9054384	465.2807	76.60685	-0.08299655	2.810955	16.63125	-1.000139	0.9737387	1055.4911	52061.80825781822
67	1627.3411	563.3049	2605.5396	51.34836	1971394.2	401849.6	2414563.5	1109274.9	9.6815605	2.4235637	16.039064	2.0626154	7.2209196	0.91670233	8.593552	5.5775876	288.0	288.0	0.0	0.0	80317.82	0.03937148054534314	2010001.0	463.53403	180.05907	833.761	-10.747479	463.53363	180.06042	828.46783	-11.68322	4.4792953	0.26255944	6.559418	3.5925949	0.39916453	0.23546623	1.7282064	0.19024795	0.9997512	1.0212113	7.51912	-11.415557	-385.92346	88.384995	88.425064	0.0041343383	0.00024510268	0.0003601293	-0.10594872	0.90021783	4.47905	4.4672756	0.39917055	4.598484	0.8998577	463.1214	76.29807	0.06416996	2.808789	16.592045	-0.9997511	1.016027	927.22705	52989.019956588745
68	1571.3982	620.7693	2478.0576	55.33963	1559462.1	781154.7	2614719.0	45330.0	9.297145	2.1394033	15.828541	3.4768531	6.6026664	2.731164	9.856578	0.0	288.0	288.0	0.0	0.0	81289.2	0.03927014643719807	2040001.0	463.56824	180.37276	831.3166	-8.207926	463.5672	180.37405	824.255	-10.451114	4.5140805	0.26569906	6.6226764	3.6648574	0.3910317	0.22007261	1.4892532	0.17936666	1.000205	1.0168084	3.51185	-11.722661	-384.1691	88.55889	88.597664	0.004074341	0.00023101066	-4.495746e-05	-0.08839249	0.9162953	4.513391	4.502001	0.39098784	4.6318717	0.91634035	463.17133	78.08591	0.022818781	2.8246431	16.85733	-1.000205	1.0013435	1050.4597	54039.484337329865
69	1671.2546	542.86615	2536.0107	43.14666	1418247.8	650132.75	2018910.1	0.0	9.62118	2.3093083	16.029348	3.899687	4.604969	2.1365674	7.609918	0.0	288.0	288.0	0.0	0.0	82289.91	0.03918566964285714	2070001.0	464.4086	179.48524	831.2728	-9.126651	464.40793	179.48616	828.9101	-9.78228	4.506424	0.28262487	6.6543617	3.6635795	0.4038573	0.24742472	1.6879226	0.17518573	1.0001491	1.0144668	6.0585017	-11.659132	-384.42145	88.5694	88.60767	0.0042126677	0.00025387935	-1.2324492e-05	-0.081257366	0.92275083	4.505901	4.4944	0.40381122	4.6257553	0.9227632	464.02286	78.67868	-0.11381093	2.8333154	17.00831	-1.000149	0.9699311	1072.7703	55112.28281259537
70	1553.3035	639.69653	2519.5398	80.1757	1957953.4	512692.97	2572480.2	603911.56	9.797579	2.493687	16.915352	3.8487854	7.781095	1.6298616	10.963228	5.414191	288.0	288.0	0.0	0.0	83312.32	0.03911376540492958	2100001.0	461.6954	179.32503	827.8408	-8.142274	461.69476	179.32663	824.5693	-12.285326	4.473028	0.2758369	6.55681	3.6465049	0.39855447	0.237521	1.6104113	0.18218312	1.0001165	1.0284189	3.8315754	-10.742027	-383.8408	89.31177	89.348915	0.0042211283	0.00025643583	2.6264826e-05	-0.07712078	0.92666465	4.4725266	4.4606476	0.39850393	4.59181	0.92663836	461.29367	76.52621	0.11976335	2.8132885	16.667091	-1.0001161	1.014045	998.50836	56110.86037373543
71	1585.6505	557.27795	2563.4175	58.1051	1792360.2	314284.94	2294238.8	1253942.6	9.764193	2.165607	15.170178	2.9588351	6.2145624	1.3024427	9.446671	4.584243	288.0	288.0	0.0	0.0	84327.42	0.03904047309027778	2130001.0	459.8932	179.88481	821.8529	-9.702782	459.89206	179.88673	821.00134	-11.84857	4.5152335	0.28756154	6.714732	3.6176977	0.3993181	0.23244055	1.6061116	0.18033466	0.9998573	1.0185134	2.9851635	-12.1766615	-379.00867	88.05007	88.09744	0.0041959994	0.000248323	0.00025496836	-0.063578315	0.9392484	4.5144777	4.503042	0.3992908	4.634045	0.93899345	459.48447	79.53682	-0.027145548	2.8427699	17.165537	-0.9998572	1.043942	963.5352	57074.339737415314
