Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	QcPi	QcPiRaw	QcPiVar	QcPiCVaR	PiEntTerm	PiQTerm	PiCostTerm	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
67	1669.5555	596.3184	2562.3538	38.341263	1576943.1	628284.9	2246648.8	0.0	8.764963	1.9289602	13.756047	2.5739133	5.8928337	2.2106671	8.111899	0.0	288.0	288.0	0.0	0.0	69780.23	0.034205993412990195	2010001.0	462.2374	187.58383	836.54846	-14.996071	462.2367	187.58546	837.0705	-15.712535	4.2920218	0.18286061	5.79627	3.480489	0.30200985	0.08945286	0.77595764	0.15913974	1.0000117	1.0175855	6.9551973	-13.119444	-373.2639	93.659645	93.612144	0.0030969544	0.00013311549	0.00010834223	-0.14369984	0.866879	4.2918687	4.2778416	0.3019962	4.7261786	0.86677057	461.89307	87.76239	0.040644605	2.9213536	18.570576	-1.0000119	0.31062222	159.28906	10418.971514940262
68	1672.1007	589.636	2571.6572	42.745586	1812290.0	708685.06	2607576.2	0.0	8.488187	1.958245	13.132221	2.6596005	4.550193	1.5832471	5.899307	0.0	288.0	288.0	0.0	0.0	70662.734	0.03413658665458937	2040001.0	464.5194	186.71042	851.5549	-15.673793	464.51947	186.71301	838.2123	-14.600416	4.32189	0.17949344	5.663689	3.4739387	0.30507317	0.08877362	0.70986426	0.16348287	1.0001277	1.0199805	5.6042304	-11.357132	-375.25903	94.25486	94.204636	0.0030873576	0.00013137155	1.698416e-05	-0.14742	0.8636595	4.321592	4.307985	0.3050518	4.7582016	0.8636426	464.18448	88.06177	0.0017433893	2.9180079	18.50731	-1.0001276	0.30000806	160.21324	10579.165141105652
69	1628.2239	558.187	2528.8096	28.186054	1853452.6	507302.0	2771548.8	1198740.6	8.229609	1.5465934	13.426948	2.3318667	6.25122	1.4471917	8.623941	4.2658825	288.0	288.0	0.0	0.0	71520.71	0.03405748139880952	2070001.0	465.8422	186.2099	834.60077	-17.719713	465.84207	186.21191	830.4619	-17.069353	4.291952	0.17885783	5.6514335	3.4744124	0.3014677	0.09204965	0.7231702	0.16194454	0.9997889	1.0176804	4.267232	-12.355743	-376.07327	93.674675	93.62507	0.00306665	0.00013146955	0.00028552202	-0.14466543	0.86601907	4.291121	4.277095	0.30142906	4.724808	0.8657336	465.50568	88.56666	-0.00053905643	2.9309158	18.745432	-0.9997892	0.3068304	158.75606	10737.91212964058
70	1607.0562	643.9003	2592.0864	37.553448	1520854.2	548246.1	2056549.2	0.0	8.333125	1.9693099	14.062375	3.2740676	5.2545958	2.076512	7.65687	0.0	288.0	288.0	0.0	0.0	72390.31	0.03398606220657277	2100001.0	465.54636	186.12434	833.5949	-17.345938	465.54556	186.12671	831.60266	-15.089477	4.264416	0.18606873	5.5972276	3.435883	0.3047818	0.0952426	0.7606716	0.15625477	1.0003612	1.0412797	8.856149	-10.877901	-376.60187	93.69638	93.67298	0.003175697	0.00014183499	-0.0001894249	-0.16865692	0.84570116	4.2628317	4.248384	0.30467024	4.698642	0.8458906	465.18433	87.73658	0.010738289	2.926893	18.6725	-1.0003614	0.27893448	160.27386	10898.119203090668
71	1536.1842	652.5581	2504.8567	25.281452	1303014.8	743462.56	2117407.8	150.0	8.449789	2.0833242	12.685442	1.158212	4.59904	2.3619168	6.8070674	0.0	288.0	288.0	0.0	0.0	73269.45	0.033921043113425926	2130001.0	463.7784	185.26779	832.56934	-15.685006	463.77786	185.2695	834.153	-15.0696745	4.289416	0.18598877	5.72318	3.4583514	0.30735525	0.10274657	0.7947159	0.14982376	1.0002817	1.0016139	6.3184233	-11.226429	-369.77612	92.516365	92.497986	0.00307862	0.00013497418	-0.00014545425	-0.10630454	0.89975744	4.288471	4.274391	0.30731654	4.7256074	0.8999029	463.43533	92.75931	-0.0679849	2.976869	19.62969	-1.0002815	0.31869078	157.54225	11055.724997282028
72	1688.8322	579.7908	2485.9373	42.389812	1682764.0	545534.9	2511342.5	696324.0	8.356586	1.9373854	12.277356	2.5035703	4.9544783	1.6003208	8.723202	2.6129868	288.0	288.0	0.0	0.0	74140.91	0.0338542950913242	2160001.0	461.2737	186.01785	833.0173	-18.249693	461.2732	186.01897	829.67584	-19.755499	4.274512	0.18237557	5.630686	3.4385831	0.29899192	0.09114365	0.6789014	0.1524022	0.99959284	1.0204515	5.4392624	-11.413271	-372.02863	92.78058	92.747734	0.0030621004	0.00013412895	0.0004760905	-0.12952797	0.87954086	4.273229	4.258937	0.29892677	4.705078	0.8790648	460.9292	88.02152	0.059519254	2.9287553	18.709135	-0.99959224	0.30287433	158.64842	11214.36944103241
73	1653.7975	574.2377	2600.0432	24.526861	1792217.6	671312.94	2466500.0	0.0	8.007167	2.0729566	13.191789	1.9203559	4.2023063	1.8314863	7.076087	0.0	288.0	288.0	0.0	0.0	74974.22	0.03377217060810811	2190001.0	463.62354	186.1386	839.29065	-20.32626	463.6227	186.14082	834.99225	-20.859543	4.2770696	0.18263984	5.593507	3.4183965	0.30128255	0.094506875	0.70559436	0.15619306	1.0001994	1.023469	7.474351	-11.686909	-375.57507	93.359924	93.331314	0.003102718	0.00013617628	-4.675061e-05	-0.15320443	0.8589444	4.276044	4.261797	0.30122164	4.7093353	0.85899115	463.28296	86.8489	-0.005264998	2.9145906	18.442335	-1.0001991	0.28611135	158.1047	11372.49268746376
74	1572.2727	647.0047	2575.942	30.01558	2181097.5	399856.97	2663329.2	1137649.9	8.361326	2.0261996	13.015576	2.5309165	7.2454734	1.0755905	9.096269	5.7635202	288.0	288.0	0.0	0.0	75844.266	0.0337085625	2220001.0	464.8129	187.08325	839.738	-18.577822	464.81287	187.08453	836.15936	-18.150911	4.2825313	0.18403809	5.6359997	3.4566274	0.30269077	0.0965779	0.7242583	0.1548126	1.0002854	1.0197858	6.417203	-12.333458	-376.18457	94.06735	94.03713	0.0030882224	0.00013690778	-0.00013001083	-0.14349538	0.8670237	4.281312	4.2671375	0.30262786	4.7154837	0.8671537	464.4724	87.420715	-0.006227984	2.9198537	18.539383	-1.0002859	0.29060006	157.98552	11530.506284952164
75	1589.1945	682.35425	2545.0667	40.171387	1755906.2	714405.9	2478805.2	0.0	8.476032	2.1190853	15.295634	2.640658	4.7727695	1.8066845	6.535397	0.0	288.0	288.0	0.0	0.0	76729.11	0.033653118146929825	2250001.0	463.5796	186.208	832.7911	-18.541039	463.57867	186.2099	833.0391	-20.666178	4.2937307	0.1847596	5.611179	3.431703	0.30222028	0.09436138	0.72042334	0.15652251	0.9998124	1.0023798	5.0767756	-11.367406	-374.05127	92.45303	92.440285	0.0030540796	0.00013309158	0.00027031905	-0.11731464	0.89037466	4.293602	4.279593	0.30224255	4.727665	0.89010435	463.25394	88.3126	0.022733757	2.9274194	18.681759	-0.999812	0.28763056	159.44604	11689.91794872284
76	1639.7609	601.15356	2552.9075	53.735054	1995021.2	405213.6	2553856.8	1301497.9	8.445212	1.7645599	14.679631	2.874562	8.428491	1.5573409	11.057819	6.0275564	288.0	288.0	0.0	0.0	77608.93	0.03359693925865801	2280001.0	463.8744	187.39354	840.6429	-14.285236	463.87366	187.39505	835.9372	-14.8184	4.289904	0.183309	5.6874104	3.4561954	0.30037785	0.092239015	0.7169141	0.1585469	1.0003617	1.0229206	7.2607045	-12.255208	-375.91953	92.845535	92.84748	0.003070352	0.00013366986	-0.00020305338	-0.14379105	0.8669992	4.288979	4.274914	0.30033275	4.721799	0.86720234	463.55054	86.763824	0.0021766422	2.910827	18.374422	-1.0003614	0.29841638	156.29315	11846.110071659088
77	1676.6692	512.857	2522.3704	61.509502	1381339.1	772455.5	2469120.0	0.0	8.142457	2.1341221	17.87426	2.8466437	5.949085	2.3444514	9.19285	0.0	288.0	288.0	0.0	0.0	78457.58	0.03352887954059829	2310001.0	464.5346	186.41325	831.6974	-15.507476	464.53384	186.41496	829.0854	-15.933219	4.2892246	0.18985075	5.7176185	3.4340522	0.30671346	0.10649452	0.7921692	0.15521334	1.0002823	1.0192796	6.5474896	-11.71364	-372.04092	92.573265	92.5761	0.00310645	0.0001432149	-0.00013347265	-0.12865189	0.8802043	4.28781	4.2737107	0.3066433	4.724094	0.8803378	464.1916	91.270294	-0.120559044	2.960814	19.32199	-1.0002823	0.31702685	153.8309	11999.976720571518
78	1671.5824	553.65875	2514.1274	64.18204	1704174.2	360733.88	2357754.0	1245119.0	8.850331	1.6868019	13.719761	4.2359595	4.961002	1.6282985	7.653088	3.059243	288.0	288.0	0.0	0.0	79379.14	0.03349330828059072	2340001.0	462.82266	186.11746	827.39954	-16.95312	462.82288	186.11806	825.3809	-16.822868	4.2909894	0.18104807	5.606239	3.4275854	0.29763988	0.091834225	0.7162796	0.15547262	0.9996442	1.0058243	5.2047186	-11.071289	-371.96893	93.08844	93.09141	0.0030213115	0.00013365963	0.00042465405	-0.11389351	0.89350015	4.2904797	4.276438	0.29764363	4.7213526	0.8930755	462.4892	89.62714	0.035082776	2.943465	18.984001	-0.99964494	0.30767393	154.22356	12154.25153374672
79	1592.8563	601.49963	2499.6448	20.32578	1986359.0	390700.4	2504582.0	1360590.5	7.740793	2.0529764	13.228216	0.78358465	5.019517	1.5725634	8.3305645	2.701071	288.0	288.0	0.0	0.0	80185.74	0.033410725911458335	2370001.0	463.61798	185.11691	836.37964	-21.849056	463.61697	185.11981	831.153	-20.13837	4.2160635	0.18920082	5.793413	3.3755813	0.3028266	0.1102559	0.8416186	0.14907025	1.0002581	1.0491515	7.71258	-12.0071	-372.3354	92.663	92.65946	0.003155136	0.00015448754	-0.00010469656	-0.15424381	0.8579575	4.2129693	4.197785	0.30263793	4.645918	0.85806215	463.2398	90.046326	-0.025726758	2.9641917	19.383232	-1.0002574	0.30474782	155.17844	12309.356318473816
80	1655.7668	580.8534	2548.5732	30.8798	1372723.8	735493.56	2337534.2	41445.203	9.02842	2.290914	15.130033	2.5258095	6.819584	2.5300794	9.594333	1.2071867	288.0	288.0	0.0	0.0	81124.836	0.033384706147119345	2400001.0	463.7336	186.18889	833.7196	-18.025017	463.73267	186.19041	830.98773	-17.884949	4.303137	0.19382314	5.6654778	3.3828163	0.3027841	0.09430483	0.7639345	0.15183663	1.0000775	1.0039033	5.3154354	-14.371642	-373.13553	93.479706	93.463806	0.003053172	0.00013258445	3.7154103e-05	-0.1116629	0.8950015	4.3039594	4.2900662	0.3028508	4.7385116	0.89496434	463.42218	89.391685	0.04200124	2.9372475	18.86488	-1.0000782	0.29108644	156.97832	12466.439318180084
81	1633.7732	603.5437	2565.318	53.052345	1549708.4	672897.5	2154102.8	57728.85	8.660209	1.9994199	16.740473	3.7932694	6.1266136	2.124219	9.6184435	1.524479	288.0	288.0	0.0	0.0	82029.125	0.03334517276422764	2430001.0	464.2337	186.24904	835.3592	-17.104797	464.23358	186.24963	835.06287	-17.630598	4.3181	0.17947696	5.6250124	3.453097	0.30008078	0.09127281	0.7100096	0.16266003	0.99971336	1.0022259	5.808703	-12.921195	-373.0673	93.84672	93.84687	0.0030302645	0.00013011906	0.00036075403	-0.09059541	0.91428167	4.3183417	4.3046894	0.3001122	4.7511153	0.9139208	463.91028	89.92903	-0.004740531	2.9405813	18.927885	-0.9997134	0.32279897	155.88713	12622.239891290665
82	1677.8458	517.19995	2560.0269	37.105965	1631013.8	828580.56	2698942.8	0.0	8.310473	1.7658482	12.970884	1.8811481	6.1260576	2.4359004	9.505244	0.0	288.0	288.0	0.0	0.0	82892.15	0.033290019452811244	2460001.0	465.16647	185.56651	831.8873	-17.013655	465.16644	185.5675	829.1224	-17.144428	4.2959685	0.17927356	5.688399	3.4492583	0.29736856	0.09384787	0.7270531	0.16000465	1.000648	1.0247691	10.173983	-13.01108	-372.5725	93.27495	93.26525	0.0030223608	0.00013300014	-0.00045301375	-0.12356724	0.88481146	4.2948055	4.280829	0.2972958	4.725271	0.8852644	464.8243	91.36649	-0.020234574	2.9619162	19.336185	-1.000648	0.28247762	154.35318	12776.571789264679
83	1595.5144	563.91064	2419.5742	43.212467	1391909.0	753674.94	2685865.2	182155.89	8.245487	2.0241969	14.622567	2.3549526	5.186073	1.9481124	7.6523895	1.909209	288.0	288.0	0.0	0.0	83750.81	0.033234449404761904	2490001.0	464.78943	184.55399	827.79114	-16.809402	464.7884	184.55478	827.57745	-17.112057	4.239478	0.179064	5.7233443	3.424667	0.29642975	0.10095297	0.8220225	0.14887284	0.99979234	1.0318862	6.136436	-10.620354	-374.645	91.890274	91.89123	0.0030859488	0.00014347327	0.0003010602	-0.120552994	0.887373	4.237869	4.223081	0.29632854	4.666935	0.88707197	464.44125	88.90916	-0.034380283	2.9469752	19.050163	-0.99979216	0.30776381	158.2711	12934.95196723938
84	1726.6638	514.5471	2556.3503	26.243961	1898270.8	390421.88	2282981.0	1107054.6	7.9274483	1.7354102	12.112462	1.7679374	4.9768133	0.91011965	7.199378	4.101556	288.0	288.0	0.0	0.0	84578.01	0.03316784620098039	2520001.0	464.2569	184.36029	826.07806	-15.042161	464.25616	184.36183	829.42194	-17.327873	4.2303934	0.176272	5.772909	3.3934653	0.29599735	0.10234793	0.87816703	0.15440506	0.9999518	1.0331659	8.157452	-12.356428	-372.17435	93.010056	92.98773	0.0030292138	0.00014216734	0.00015587699	-0.12788315	0.88076174	4.2284718	4.213553	0.29586664	4.6571345	0.8806058	463.89883	90.843895	0.007467873	2.9705884	19.506653	-0.9999514	0.30783725	155.28865	13090.120203971863
85	1602.7852	634.95	2505.1414	39.795208	1481894.5	670592.56	2671828.5	0.0	8.095412	1.98791	11.246021	1.977188	4.6018157	2.142271	8.182	0.0	288.0	288.0	0.0	0.0	85421.24	0.0331090085998062	2550001.0	463.03998	183.63841	827.9826	-20.15439	463.03983	183.63872	827.7347	-18.433905	4.2614055	0.18875492	5.8663173	3.3618548	0.30206996	0.105139256	0.8794426	0.15869862	1.000531	1.011075	5.385092	-13.865432	-369.3408	92.417755	92.3898	0.0030734735	0.0001455095	-0.00037397828	-0.09815063	0.90791756	4.2605844	4.246096	0.30204943	4.693699	0.9082915	462.68234	92.43326	-0.03432491	2.980093	19.69202	-1.0005308	0.28245902	158.09012	13248.304467439651
86	1613.5991	591.34204	2515.5684	27.583178	1448238.2	709817.7	2298510.2	163788.44	8.532528	2.042655	14.939152	2.2698607	7.757539	2.5827758	12.79264	5.2064805	288.0	288.0	0.0	0.0	86311.35	0.033069483357279696	2580001.0	464.96136	184.55121	829.40393	-20.111343	464.9612	184.55177	829.60657	-20.312872	4.303896	0.18483122	5.673741	3.415662	0.29929462	0.09851203	0.8740852	0.16689965	1.0000676	1.019075	6.5406384	-13.499748	-372.83032	92.06975	92.041336	0.003059979	0.00013672859	7.620608e-05	-0.12256678	0.88553774	4.3040032	4.290143	0.299332	4.735694	0.88546157	464.62463	90.90885	-0.075824425	2.954615	19.19759	-1.0000675	0.28723836	158.09189	13406.418760061264
87	1505.8143	497.79883	2433.6128	36.281094	1914624.0	432021.38	2603533.5	1138988.6	7.484853	1.6096855	11.615446	1.5476544	6.471839	1.6781973	8.697995	3.7284186	288.0	288.0	0.0	0.0	87088.72	0.03298815104166666	2610001.0	462.61118	183.24583	823.42676	-23.370075	462.60986	183.24924	826.1517	-23.618473	4.187918	0.2147236	5.9367776	3.390549	0.30934563	0.14672753	1.0544282	0.15335903	1.0000055	1.0388592	6.901742	-11.576043	-363.3634	92.40365	92.37222	0.003250087	0.00018573603	0.00016237897	-0.11601418	0.8913116	4.184309	4.168628	0.30914512	4.618832	0.8911492	462.18903	97.93449	-0.21952337	3.0540218	21.206573	-1.000006	0.2983172	158.44365	13564.759934663773
88	1562.0676	575.1939	2515.9045	35.181866	1733172.8	696544.5	2499657.0	0.0	7.526809	1.8988268	14.272687	3.5444148	3.5505078	1.7432034	7.285622	0.0	288.0	288.0	0.0	0.0	87873.914	0.032911578300561795	2640001.0	457.43848	182.08702	815.84674	-24.16136	457.438	182.08858	816.9422	-24.822416	4.1925364	0.19487475	5.9720583	3.395404	0.30320078	0.13314217	1.0040026	0.1588972	0.9999373	1.0240176	5.233171	-11.750456	-354.7701	92.04847	92.01863	0.0031243039	0.0001683361	0.00022204783	-0.08309046	0.9218117	4.190033	4.174487	0.3030653	4.6213303	0.92158973	457.02237	101.33065	-0.15322456	3.0874403	21.925379	-0.9999373	0.31636667	159.38416	13724.259950876236
89	1546.351	590.8705	2493.2312	48.632565	1627118.6	757217.06	2557165.0	473057.5	7.531033	1.8123851	12.354135	1.9058456	4.5764136	1.2173228	6.173945	2.8476093	288.0	288.0	0.0	0.0	88657.32	0.032836044560185185	2670001.0	457.01205	183.27861	817.83057	-27.68298	457.01193	183.27936	821.2242	-28.695055	4.174342	0.16660249	5.4922066	3.366937	0.28554806	0.09145434	0.68776673	0.16241778	1.0001564	1.0386412	3.8815105	-11.942661	-359.7821	93.71145	93.663574	0.002954252	0.00013907187	6.799356e-05	-0.12701203	0.8814444	4.171654	4.1558766	0.28537303	4.593294	0.88137645	456.59732	95.93386	0.31039044	3.0385027	20.887878	-1.0001566	0.27988172	159.19495	13883.39961528778
90	1592.5997	637.2086	2528.273	37.569687	1644302.4	673131.06	2418875.8	14789.642	8.590785	1.9997523	16.405281	2.0519764	5.4956455	2.2063084	8.152346	0.48372954	288.0	288.0	0.0	0.0	89554.055	0.032803683035714286	2700001.0	460.66458	183.95348	821.4475	-26.231386	460.66467	183.95361	817.82275	-25.228216	4.2651463	0.1746781	5.5997252	3.412395	0.2993536	0.090715036	0.72575176	0.17626865	1.0001389	1.0129915	4.3957467	-11.201164	-369.17526	94.1339	94.09082	0.0030695251	0.0001365082	4.5696816e-05	-0.11128095	0.895978	4.265212	4.2508283	0.2993903	4.697582	0.8959323	460.29694	90.22572	0.02426806	2.95514	19.20613	-1.0001388	0.30506802	158.27592	14041.699386119843
91	1614.5337	671.6673	2483.001	41.9704	1765761.0	491924.7	2570166.2	1185825.5	8.269917	1.9507987	14.241348	2.1104121	7.962014	2.09351	11.230032	4.5033298	288.0	288.0	0.0	0.0	90415.64	0.03275929008152174	2730001.0	463.30933	183.89996	825.7676	-23.164274	463.30954	183.8998	821.01465	-23.63076	4.2908354	0.17491287	5.6257925	3.435268	0.30160263	0.08821194	0.7383211	0.17821068	1.0000823	1.0201373	5.1792626	-12.047396	-372.9698	92.78806	92.747185	0.0030642063	0.00013574581	0.000109905195	-0.13456456	0.87530357	4.290778	4.2767563	0.30160844	4.725001	0.8751936	462.96033	89.11536	0.013357382	2.9370239	18.860676	-1.0000824	0.30138516	158.60286	14200.30786061287
92	1644.6897	537.395	2411.7073	61.61137	1492736.2	804355.44	2441324.5	0.0	7.8281	1.602217	12.426937	3.4840796	4.4457192	2.4153862	6.8547034	0.0	288.0	288.0	0.0	0.0	91230.94	0.03269926075268817	2760001.0	463.98965	184.28705	821.9878	-24.924654	463.98923	184.28856	821.208	-23.440224	4.23226	0.18283157	5.64402	3.3876126	0.3087471	0.10670888	0.8340173	0.16121121	1.0002367	1.0502815	8.563683	-12.779074	-372.13116	93.55427	93.50898	0.0031837474	0.00015330795	-1.6569614e-06	-0.15367801	0.85847765	4.2305455	4.2156405	0.30863294	4.668258	0.8584793	463.6039	90.61425	-0.054473713	2.9657583	19.411121	-1.0002367	0.29282093	158.49335	14358.729450464249
93	1612.4618	593.24884	2553.1467	40.626564	2022873.2	403110.75	2627962.2	1386121.2	8.779972	2.0289695	15.103017	2.1461387	6.112785	1.7984853	8.735299	2.3498414	288.0	288.0	0.0	0.0	92145.93	0.032675861591312055	2790001.0	464.83945	184.30682	820.9372	-20.867249	464.83932	184.30641	820.19836	-21.81226	4.2958503	0.17512688	5.6111445	3.4973228	0.30449474	0.08862381	0.7828231	0.16103236	1.0002899	1.0071269	2.7646105	-11.041623	-372.33502	93.114265	93.0726	0.0030652664	0.0001339242	-9.024864e-05	-0.12064873	0.8874714	4.296843	4.2829013	0.30457926	4.733128	0.8875617	464.50186	91.2793	-0.009772344	2.95914	19.28477	-1.0002902	0.30016565	158.42091	14517.217419862747
94	1575.9985	659.60425	2553.6716	27.87368	1665118.9	631097.6	2313604.0	0.0	7.7152524	2.0868855	12.797956	1.1317956	5.7548656	2.1031046	8.225892	0.0	288.0	288.0	0.0	0.0	92947.34	0.03261310307017544	2820001.0	462.20038	184.23244	818.3274	-23.932777	462.20013	184.23457	818.00323	-24.73592	4.2257786	0.1978014	5.744675	3.375258	0.3052782	0.113030404	0.8824908	0.1567351	0.9996542	1.0311235	5.138917	-14.942481	-365.63925	92.7753	92.72717	0.0031458568	0.00015939545	0.00046508905	-0.14074576	0.8695757	4.223825	4.2087717	0.30516428	4.6585264	0.8691106	461.81668	95.30826	-0.02906363	3.0183995	20.45994	-0.9996543	0.2850628	158.42307	14675.649942398071
95	1573.2482	616.9978	2513.454	22.218393	1165385.5	901566.56	2422682.0	0.0	7.61891	1.9637803	11.358447	2.050981	5.3394995	3.9424887	12.361696	0.0	288.0	288.0	0.0	0.0	93741.61	0.032549169921875	2850001.0	461.62286	183.99805	821.38794	-29.205055	461.6223	184.00034	818.7649	-29.155006	4.2072115	0.18998662	5.633019	3.4320195	0.30558306	0.108939596	0.82504606	0.16371739	1.0008044	1.0509845	6.3155894	-12.100324	-367.79834	92.7191	92.67293	0.0031898757	0.00016455408	-0.00048697394	-0.1647226	0.84884375	4.2052703	4.1899524	0.30545992	4.640487	0.8493307	461.23724	92.58955	0.03172874	2.9933093	19.952726	-1.0008043	0.324656	159.21207	14834.888125419617
96	1574.1781	609.73944	2548.5432	28.19429	1537119.4	627469.0	2335274.8	513196.56	7.847964	1.7698255	12.5736475	3.3360178	5.389322	0.9923461	7.3979893	4.1722374	288.0	288.0	0.0	0.0	94559.88	0.032494805090206184	2880001.0	462.58984	183.58188	815.87384	-27.1601	462.5891	183.58293	813.55896	-27.429478	4.2282066	0.18234798	5.7106285	3.485477	0.3031479	0.105408475	0.82720506	0.16007333	0.9998032	1.025386	3.8306837	-12.382551	-369.60812	92.61262	92.5651	0.0030894228	0.0001531205	0.00034187172	-0.13949125	0.87059325	4.2274313	4.212475	0.30309182	4.6612206	0.8702513	462.23672	91.75841	0.021930333	2.9797769	19.685955	-0.9998033	0.298105	157.9584	14992.749560832977
97	1602.8287	587.41473	2461.939	21.670782	1630683.5	716743.94	2321100.8	254560.66	8.280023	2.1051724	13.672924	1.2682463	6.2029696	2.763198	9.0916195	0.7469376	288.0	288.0	0.0	0.0	95422.6	0.03245666719812925	2910001.0	461.94095	183.9532	816.3986	-29.593824	461.93988	183.95453	814.74506	-29.775694	4.3009305	0.18832144	5.7444916	3.5172899	0.30710652	0.10067273	0.83756685	0.17384467	0.99988633	1.0093216	10.253881	-12.640009	-369.79266	92.842476	92.80226	0.003120751	0.00014996152	0.00025458762	-0.11928145	0.88868874	4.3018794	4.2879825	0.30717835	4.7392244	0.8884341	461.60184	90.92075	-0.06578395	2.9539459	19.184631	-0.99988645	0.28786016	157.6679	15150.405180215836
98	1689.1769	625.1949	2540.0522	18.559414	1476406.1	681634.75	2507215.0	0.0	8.216786	2.1499615	12.670075	1.719151	4.9692574	2.0268047	8.211769	0.0	288.0	288.0	0.0	0.0	96279.17	0.03241722958754209	2940001.0	461.65875	184.76802	817.5143	-21.200842	461.65778	184.76892	816.1113	-21.636522	4.2382445	0.17787749	5.5964828	3.459658	0.2980081	0.09799064	0.7913378	0.16863592	1.0003649	1.0225077	6.3111486	-14.013385	-369.4473	93.31359	93.262985	0.003025964	0.00014641757	-0.00015092717	-0.13326167	0.8762152	4.2374163	4.2226214	0.29795498	4.66803	0.87636614	461.2938	90.97013	0.06353055	2.9696	19.489845	-1.0003653	0.29111552	157.41977	15307.810165166855
99	1593.9839	601.40985	2476.2014	30.464582	1834664.4	702438.4	2609471.5	372500.72	7.87562	1.8325983	13.102626	3.6693785	5.0594873	1.3012265	7.1152472	2.354733	288.0	288.0	0.0	0.0	97098.516	0.032366171875	2970001.0	461.4299	184.6254	823.9439	-20.030125	461.42957	184.62671	815.0367	-20.700214	4.2385707	0.18215857	5.6221204	3.5224764	0.30033398	0.1049889	0.813471	0.16493838	1.000209	1.0285814	4.5029206	-11.578598	-369.299	92.95147	92.90192	0.0030867595	0.00015507381	-1.566391e-05	-0.14491771	0.86605036	4.237514	4.2227135	0.30025598	4.6692486	0.86606604	461.06293	90.89788	-0.019149788	2.9687364	19.468817	-1.0002093	0.2964003	158.93915	15466.898919343948
