[train] t=195000 | LossPi=-854.0820 | PiEntropy=-0.9698 | Alpha= 1.0702 | PiEntTerm= 1.0378 | MinQ= 916.3141 | PiCostTerm= 61.1943 | QcPiCVaR= 7.3502 | QcPi= 7.3501 | QcPiVar= 0.0000 | Beta= 8.3256
[train] t=196000 | LossPi=-856.9801 | PiEntropy=-0.8264 | Alpha= 1.0450 | PiEntTerm= 0.8636 | MinQ= 918.9717 | PiCostTerm= 61.1279 | QcPiCVaR= 7.3575 | QcPi= 7.3574 | QcPiVar= 0.0000 | Beta= 8.3083
[train] t=197000 | LossPi=-861.2667 | PiEntropy=-1.0274 | Alpha= 1.0326 | PiEntTerm= 1.0609 | MinQ= 923.4814 | PiCostTerm= 61.1537 | QcPiCVaR= 7.3815 | QcPi= 7.3814 | QcPiVar= 0.0000 | Beta= 8.2848
[train] t=198000 | LossPi=-861.4285 | PiEntropy=-0.9879 | Alpha= 1.0540 | PiEntTerm= 1.0413 | MinQ= 923.3204 | PiCostTerm= 60.8506 | QcPiCVaR= 7.3642 | QcPi= 7.3641 | QcPiVar= 0.0000 | Beta= 8.2631
[train] t=199000 | LossPi=-859.4601 | PiEntropy=-1.0096 | Alpha= 1.0197 | PiEntTerm= 1.0295 | MinQ= 921.4694 | PiCostTerm= 60.9798 | QcPiCVaR= 7.3903 | QcPi= 7.3903 | QcPiVar= 0.0000 | Beta= 8.2513
[train] t=200000 | LossPi=-861.2350 | PiEntropy=-0.9472 | Alpha= 1.0458 | PiEntTerm= 0.9905 | MinQ= 923.1016 | PiCostTerm= 60.8762 | QcPiCVaR= 7.3811 | QcPi= 7.3810 | QcPiVar= 0.0000 | Beta= 8.2476
[train] t=201000 | LossPi=-856.1995 | PiEntropy=-0.9906 | Alpha= 1.0176 | PiEntTerm= 1.0081 | MinQ= 918.2960 | PiCostTerm= 61.0885 | QcPiCVaR= 7.4120 | QcPi= 7.4119 | QcPiVar= 0.0000 | Beta= 8.2419
[train] t=202000 | LossPi=-860.3510 | PiEntropy=-1.0870 | Alpha= 1.0417 | PiEntTerm= 1.1323 | MinQ= 922.7278 | PiCostTerm= 61.2445 | QcPiCVaR= 7.4313 | QcPi= 7.4312 | QcPiVar= 0.0000 | Beta= 8.2414
[train] t=203000 | LossPi=-861.0392 | PiEntropy=-0.9314 | Alpha= 1.0194 | PiEntTerm= 0.9495 | MinQ= 923.0893 | PiCostTerm= 61.1006 | QcPiCVaR= 7.4144 | QcPi= 7.4143 | QcPiVar= 0.0000 | Beta= 8.2409
[train] t=204000 | LossPi=-860.0874 | PiEntropy=-1.1429 | Alpha= 1.0326 | PiEntTerm= 1.1801 | MinQ= 922.1447 | PiCostTerm= 60.8772 | QcPiCVaR= 7.3891 | QcPi= 7.3890 | QcPiVar= 0.0000 | Beta= 8.2388
[train] t=205000 | LossPi=-864.1459 | PiEntropy=-0.9461 | Alpha= 1.0416 | PiEntTerm= 0.9854 | MinQ= 926.4448 | PiCostTerm= 61.3135 | QcPiCVaR= 7.4420 | QcPi= 7.4420 | QcPiVar= 0.0000 | Beta= 8.2388
[train] t=206000 | LossPi=-862.2820 | PiEntropy=-1.1116 | Alpha= 1.0193 | PiEntTerm= 1.1331 | MinQ= 924.3674 | PiCostTerm= 60.9524 | QcPiCVaR= 7.4149 | QcPi= 7.4148 | QcPiVar= 0.0000 | Beta= 8.2202
[train] t=207000 | LossPi=-862.3349 | PiEntropy=-0.9888 | Alpha= 1.0018 | PiEntTerm= 0.9906 | MinQ= 924.0841 | PiCostTerm= 60.7586 | QcPiCVaR= 7.3956 | QcPi= 7.3955 | QcPiVar= 0.0000 | Beta= 8.2156
[train] t=208000 | LossPi=-856.7157 | PiEntropy=-0.9234 | Alpha= 1.0170 | PiEntTerm= 0.9391 | MinQ= 918.6750 | PiCostTerm= 61.0202 | QcPiCVaR= 7.4278 | QcPi= 7.4278 | QcPiVar= 0.0000 | Beta= 8.2151
[train] t=209000 | LossPi=-858.1324 | PiEntropy=-1.0348 | Alpha= 1.0152 | PiEntTerm= 1.0506 | MinQ= 920.2111 | PiCostTerm= 61.0281 | QcPiCVaR= 7.4288 | QcPi= 7.4287 | QcPiVar= 0.0000 | Beta= 8.2151
[train] t=210000 | LossPi=-862.7720 | PiEntropy=-1.0841 | Alpha= 1.0267 | PiEntTerm= 1.1131 | MinQ= 924.8097 | PiCostTerm= 60.9246 | QcPiCVaR= 7.4211 | QcPi= 7.4210 | QcPiVar= 0.0000 | Beta= 8.2097
[train] t=211000 | LossPi=-859.6030 | PiEntropy=-0.8366 | Alpha= 1.0137 | PiEntTerm= 0.8481 | MinQ= 921.7678 | PiCostTerm= 61.3167 | QcPiCVaR= 7.4674 | QcPi= 7.4674 | QcPiVar= 0.0000 | Beta= 8.2112
[train] t=212000 | LossPi=-862.0013 | PiEntropy=-1.0290 | Alpha= 1.0429 | PiEntTerm= 1.0732 | MinQ= 924.2914 | PiCostTerm= 61.2170 | QcPiCVaR= 7.4546 | QcPi= 7.4545 | QcPiVar= 0.0000 | Beta= 8.2120
[train] t=213000 | LossPi=-862.2533 | PiEntropy=-1.0088 | Alpha= 1.0283 | PiEntTerm= 1.0374 | MinQ= 924.3131 | PiCostTerm= 61.0224 | QcPiCVaR= 7.4276 | QcPi= 7.4275 | QcPiVar= 0.0000 | Beta= 8.2156
[train] t=214000 | LossPi=-859.1577 | PiEntropy=-0.9816 | Alpha= 1.0414 | PiEntTerm= 1.0222 | MinQ= 921.3691 | PiCostTerm= 61.1892 | QcPiCVaR= 7.4479 | QcPi= 7.4478 | QcPiVar= 0.0000 | Beta= 8.2156
[train] t=215000 | LossPi=-861.1321 | PiEntropy=-0.8680 | Alpha= 1.0347 | PiEntTerm= 0.8981 | MinQ= 923.2061 | PiCostTerm= 61.1759 | QcPiCVaR= 7.4463 | QcPi= 7.4462 | QcPiVar= 0.0000 | Beta= 8.2156
[train] t=216000 | LossPi=-860.4031 | PiEntropy=-1.0266 | Alpha= 1.0114 | PiEntTerm= 1.0383 | MinQ= 922.4608 | PiCostTerm= 61.0194 | QcPiCVaR= 7.4237 | QcPi= 7.4236 | QcPiVar= 0.0000 | Beta= 8.2196
[train] t=217000 | LossPi=-860.4355 | PiEntropy=-1.0304 | Alpha= 1.0522 | PiEntTerm= 1.0841 | MinQ= 922.7031 | PiCostTerm= 61.1834 | QcPiCVaR= 7.4438 | QcPi= 7.4437 | QcPiVar= 0.0000 | Beta= 8.2194
[train] t=218000 | LossPi=-860.1650 | PiEntropy=-1.0709 | Alpha= 1.0424 | PiEntTerm= 1.1163 | MinQ= 922.5076 | PiCostTerm= 61.2263 | QcPiCVaR= 7.4490 | QcPi= 7.4489 | QcPiVar= 0.0000 | Beta= 8.2194
[train] t=219000 | LossPi=-860.6789 | PiEntropy=-1.0136 | Alpha= 1.0368 | PiEntTerm= 1.0509 | MinQ= 923.0426 | PiCostTerm= 61.3127 | QcPiCVaR= 7.4581 | QcPi= 7.4580 | QcPiVar= 0.0000 | Beta= 8.2209
[train] t=220000 | LossPi=-861.2965 | PiEntropy=-0.9696 | Alpha= 1.0511 | PiEntTerm= 1.0191 | MinQ= 923.4281 | PiCostTerm= 61.1124 | QcPiCVaR= 7.4325 | QcPi= 7.4324 | QcPiVar= 0.0000 | Beta= 8.2223
[train] t=221000 | LossPi=-864.0619 | PiEntropy=-0.9647 | Alpha= 1.0265 | PiEntTerm= 0.9903 | MinQ= 926.0811 | PiCostTerm= 61.0289 | QcPiCVaR= 7.4228 | QcPi= 7.4227 | QcPiVar= 0.0000 | Beta= 8.2218
[train] t=222000 | LossPi=-859.7671 | PiEntropy=-0.9388 | Alpha= 1.0286 | PiEntTerm= 0.9656 | MinQ= 922.0924 | PiCostTerm= 61.3597 | QcPiCVaR= 7.4603 | QcPi= 7.4602 | QcPiVar= 0.0000 | Beta= 8.2248
[train] t=223000 | LossPi=-859.1879 | PiEntropy=-0.9380 | Alpha= 1.0195 | PiEntTerm= 0.9563 | MinQ= 921.3745 | PiCostTerm= 61.2303 | QcPiCVaR= 7.4403 | QcPi= 7.4402 | QcPiVar= 0.0000 | Beta= 8.2296
[train] t=224000 | LossPi=-863.7344 | PiEntropy=-1.0516 | Alpha= 1.0271 | PiEntTerm= 1.0801 | MinQ= 926.1487 | PiCostTerm= 61.3341 | QcPiCVaR= 7.4436 | QcPi= 7.4435 | QcPiVar= 0.0000 | Beta= 8.2399
[train] t=225000 | LossPi=-864.3454 | PiEntropy=-0.9936 | Alpha= 1.0378 | PiEntTerm= 1.0311 | MinQ= 926.6163 | PiCostTerm= 61.2399 | QcPiCVaR= 7.4300 | QcPi= 7.4299 | QcPiVar= 0.0000 | Beta= 8.2423
[train] t=226000 | LossPi=-857.6067 | PiEntropy=-1.0066 | Alpha= 1.0584 | PiEntTerm= 1.0654 | MinQ= 920.1963 | PiCostTerm= 61.5242 | QcPiCVaR= 7.4611 | QcPi= 7.4611 | QcPiVar= 0.0000 | Beta= 8.2460
[train] t=227000 | LossPi=-858.4668 | PiEntropy=-0.9969 | Alpha= 1.0237 | PiEntTerm= 1.0206 | MinQ= 920.8416 | PiCostTerm= 61.3542 | QcPiCVaR= 7.4401 | QcPi= 7.4400 | QcPiVar= 0.0000 | Beta= 8.2464
[train] t=228000 | LossPi=-862.2127 | PiEntropy=-0.9194 | Alpha= 1.0486 | PiEntTerm= 0.9641 | MinQ= 924.5529 | PiCostTerm= 61.3760 | QcPiCVaR= 7.4397 | QcPi= 7.4396 | QcPiVar= 0.0000 | Beta= 8.2498
[train] t=229000 | LossPi=-862.1887 | PiEntropy=-0.8938 | Alpha= 1.0546 | PiEntTerm= 0.9425 | MinQ= 924.4800 | PiCostTerm= 61.3487 | QcPiCVaR= 7.4364 | QcPi= 7.4363 | QcPiVar= 0.0000 | Beta= 8.2498
[train] t=230000 | LossPi=-859.1969 | PiEntropy=-0.8844 | Alpha= 1.0402 | PiEntTerm= 0.9199 | MinQ= 921.5375 | PiCostTerm= 61.4208 | QcPiCVaR= 7.4451 | QcPi= 7.4450 | QcPiVar= 0.0000 | Beta= 8.2498
[train] t=231000 | LossPi=-860.8750 | PiEntropy=-0.9846 | Alpha= 1.0351 | PiEntTerm= 1.0191 | MinQ= 923.3785 | PiCostTerm= 61.4844 | QcPiCVaR= 7.4510 | QcPi= 7.4509 | QcPiVar= 0.0000 | Beta= 8.2518
[train] t=232000 | LossPi=-862.8882 | PiEntropy=-0.9319 | Alpha= 0.9998 | PiEntTerm= 0.9316 | MinQ= 925.1678 | PiCostTerm= 61.3480 | QcPiCVaR= 7.4345 | QcPi= 7.4344 | QcPiVar= 0.0000 | Beta= 8.2518
[train] t=233000 | LossPi=-861.0831 | PiEntropy=-0.9740 | Alpha= 1.0467 | PiEntTerm= 1.0195 | MinQ= 923.4672 | PiCostTerm= 61.3647 | QcPiCVaR= 7.4299 | QcPi= 7.4298 | QcPiVar= 0.0000 | Beta= 8.2592
[train] t=234000 | LossPi=-857.0906 | PiEntropy=-0.9452 | Alpha= 1.0293 | PiEntTerm= 0.9729 | MinQ= 919.5536 | PiCostTerm= 61.4902 | QcPiCVaR= 7.4451 | QcPi= 7.4450 | QcPiVar= 0.0000 | Beta= 8.2592
[train] t=235000 | LossPi=-859.6547 | PiEntropy=-1.0144 | Alpha= 1.0318 | PiEntTerm= 1.0467 | MinQ= 922.0567 | PiCostTerm= 61.3553 | QcPiCVaR= 7.4262 | QcPi= 7.4261 | QcPiVar= 0.0000 | Beta= 8.2620
[train] t=236000 | LossPi=-859.1849 | PiEntropy=-0.8884 | Alpha= 1.0167 | PiEntTerm= 0.9032 | MinQ= 921.5257 | PiCostTerm= 61.4375 | QcPiCVaR= 7.4362 | QcPi= 7.4361 | QcPiVar= 0.0000 | Beta= 8.2620
[train] t=237000 | LossPi=-864.9183 | PiEntropy=-0.9306 | Alpha= 1.0075 | PiEntTerm= 0.9376 | MinQ= 927.3864 | PiCostTerm= 61.5305 | QcPiCVaR= 7.4457 | QcPi= 7.4456 | QcPiVar= 0.0000 | Beta= 8.2639
[train] t=238000 | LossPi=-859.6421 | PiEntropy=-0.8702 | Alpha= 1.0116 | PiEntTerm= 0.8803 | MinQ= 922.0448 | PiCostTerm= 61.5225 | QcPiCVaR= 7.4420 | QcPi= 7.4419 | QcPiVar= 0.0000 | Beta= 8.2669
[train] t=239000 | LossPi=-859.9190 | PiEntropy=-0.9566 | Alpha= 1.0396 | PiEntTerm= 0.9945 | MinQ= 922.6489 | PiCostTerm= 61.7355 | QcPiCVaR= 7.4613 | QcPi= 7.4613 | QcPiVar= 0.0000 | Beta= 8.2741
[train] t=240000 | LossPi=-862.5484 | PiEntropy=-0.9116 | Alpha= 1.0295 | PiEntTerm= 0.9384 | MinQ= 925.0037 | PiCostTerm= 61.5168 | QcPiCVaR= 7.4346 | QcPi= 7.4346 | QcPiVar= 0.0000 | Beta= 8.2744
[train] t=241000 | LossPi=-858.6872 | PiEntropy=-0.8530 | Alpha= 1.0375 | PiEntTerm= 0.8850 | MinQ= 921.1951 | PiCostTerm= 61.6230 | QcPiCVaR= 7.4472 | QcPi= 7.4471 | QcPiVar= 0.0000 | Beta= 8.2746
[train] t=242000 | LossPi=-861.6044 | PiEntropy=-1.0479 | Alpha= 1.0225 | PiEntTerm= 1.0715 | MinQ= 924.4290 | PiCostTerm= 61.7531 | QcPiCVaR= 7.4629 | QcPi= 7.4629 | QcPiVar= 0.0000 | Beta= 8.2746
[train] t=243000 | LossPi=-859.2269 | PiEntropy=-1.0649 | Alpha= 1.0096 | PiEntTerm= 1.0751 | MinQ= 921.8004 | PiCostTerm= 61.4983 | QcPiCVaR= 7.4321 | QcPi= 7.4321 | QcPiVar= 0.0000 | Beta= 8.2746
[train] t=244000 | LossPi=-861.8397 | PiEntropy=-0.8993 | Alpha= 1.0168 | PiEntTerm= 0.9144 | MinQ= 924.1456 | PiCostTerm= 61.3915 | QcPiCVaR= 7.4192 | QcPi= 7.4192 | QcPiVar= 0.0000 | Beta= 8.2746
[train] t=245000 | LossPi=-861.1525 | PiEntropy=-1.0848 | Alpha= 1.0215 | PiEntTerm= 1.1080 | MinQ= 923.7632 | PiCostTerm= 61.5026 | QcPiCVaR= 7.4327 | QcPi= 7.4326 | QcPiVar= 0.0000 | Beta= 8.2746
[train] t=246000 | LossPi=-859.8481 | PiEntropy=-0.9960 | Alpha= 1.0206 | PiEntTerm= 1.0165 | MinQ= 922.3054 | PiCostTerm= 61.4407 | QcPiCVaR= 7.4225 | QcPi= 7.4224 | QcPiVar= 0.0000 | Beta= 8.2777
[train] t=247000 | LossPi=-861.4830 | PiEntropy=-1.1255 | Alpha= 1.0315 | PiEntTerm= 1.1609 | MinQ= 924.0405 | PiCostTerm= 61.3966 | QcPiCVaR= 7.4159 | QcPi= 7.4159 | QcPiVar= 0.0000 | Beta= 8.2790
[train] t=248000 | LossPi=-860.7437 | PiEntropy=-0.9012 | Alpha= 1.0500 | PiEntTerm= 0.9462 | MinQ= 922.9546 | PiCostTerm= 61.2647 | QcPiCVaR= 7.3961 | QcPi= 7.3961 | QcPiVar= 0.0000 | Beta= 8.2833
[train] t=249000 | LossPi=-862.5904 | PiEntropy=-1.0840 | Alpha= 1.0168 | PiEntTerm= 1.1021 | MinQ= 925.2395 | PiCostTerm= 61.5470 | QcPiCVaR= 7.4291 | QcPi= 7.4290 | QcPiVar= 0.0000 | Beta= 8.2846
[train] t=250000 | LossPi=-861.5307 | PiEntropy=-1.1264 | Alpha= 1.0309 | PiEntTerm= 1.1611 | MinQ= 924.0286 | PiCostTerm= 61.3367 | QcPiCVaR= 7.4029 | QcPi= 7.4028 | QcPiVar= 0.0000 | Beta= 8.2855
[train] t=251000 | LossPi=-860.2648 | PiEntropy=-0.9955 | Alpha= 1.0246 | PiEntTerm= 1.0200 | MinQ= 922.7799 | PiCostTerm= 61.4951 | QcPiCVaR= 7.4220 | QcPi= 7.4219 | QcPiVar= 0.0000 | Beta= 8.2855
[train] t=252000 | LossPi=-862.0718 | PiEntropy=-1.0093 | Alpha= 1.0225 | PiEntTerm= 1.0320 | MinQ= 924.6536 | PiCostTerm= 61.5499 | QcPiCVaR= 7.4262 | QcPi= 7.4261 | QcPiVar= 0.0000 | Beta= 8.2882
[train] t=253000 | LossPi=-863.9647 | PiEntropy=-1.0943 | Alpha= 1.0533 | PiEntTerm= 1.1526 | MinQ= 926.5724 | PiCostTerm= 61.4549 | QcPiCVaR= 7.4147 | QcPi= 7.4146 | QcPiVar= 0.0000 | Beta= 8.2882
[train] t=254000 | LossPi=-859.9563 | PiEntropy=-0.9759 | Alpha= 1.0140 | PiEntTerm= 0.9896 | MinQ= 922.7662 | PiCostTerm= 61.8202 | QcPiCVaR= 7.4559 | QcPi= 7.4559 | QcPiVar= 0.0000 | Beta= 8.2914
[train] t=255000 | LossPi=-861.1270 | PiEntropy=-1.0476 | Alpha= 1.0181 | PiEntTerm= 1.0666 | MinQ= 923.8088 | PiCostTerm= 61.6153 | QcPiCVaR= 7.4312 | QcPi= 7.4311 | QcPiVar= 0.0000 | Beta= 8.2914
[train] t=256000 | LossPi=-861.1185 | PiEntropy=-1.0088 | Alpha= 1.0334 | PiEntTerm= 1.0425 | MinQ= 923.4791 | PiCostTerm= 61.3179 | QcPiCVaR= 7.3954 | QcPi= 7.3953 | QcPiVar= 0.0000 | Beta= 8.2914
[train] t=257000 | LossPi=-862.7198 | PiEntropy=-1.0741 | Alpha= 1.0516 | PiEntTerm= 1.1294 | MinQ= 925.1943 | PiCostTerm= 61.3451 | QcPiCVaR= 7.3986 | QcPi= 7.3986 | QcPiVar= 0.0000 | Beta= 8.2914
[train] t=258000 | LossPi=-862.9502 | PiEntropy=-1.1099 | Alpha= 1.0180 | PiEntTerm= 1.1298 | MinQ= 925.6644 | PiCostTerm= 61.5844 | QcPiCVaR= 7.4228 | QcPi= 7.4227 | QcPiVar= 0.0000 | Beta= 8.2966
[train] t=259000 | LossPi=-859.9951 | PiEntropy=-1.0224 | Alpha= 1.0237 | PiEntTerm= 1.0466 | MinQ= 922.4941 | PiCostTerm= 61.4524 | QcPiCVaR= 7.4069 | QcPi= 7.4069 | QcPiVar= 0.0000 | Beta= 8.2966
[train] t=260000 | LossPi=-862.4944 | PiEntropy=-0.9505 | Alpha= 1.0175 | PiEntTerm= 0.9671 | MinQ= 924.8932 | PiCostTerm= 61.4317 | QcPiCVaR= 7.4004 | QcPi= 7.4003 | QcPiVar= 0.0000 | Beta= 8.3012
[train] t=261000 | LossPi=-861.2061 | PiEntropy=-1.0239 | Alpha= 1.0283 | PiEntTerm= 1.0529 | MinQ= 923.9240 | PiCostTerm= 61.6650 | QcPiCVaR= 7.4277 | QcPi= 7.4277 | QcPiVar= 0.0000 | Beta= 8.3020
[train] t=262000 | LossPi=-863.2760 | PiEntropy=-0.8972 | Alpha= 1.0069 | PiEntTerm= 0.9033 | MinQ= 925.6382 | PiCostTerm= 61.4589 | QcPiCVaR= 7.4010 | QcPi= 7.4010 | QcPiVar= 0.0000 | Beta= 8.3041
[train] t=263000 | LossPi=-860.1429 | PiEntropy=-0.9451 | Alpha= 1.0346 | PiEntTerm= 0.9779 | MinQ= 922.3699 | PiCostTerm= 61.2492 | QcPiCVaR= 7.3758 | QcPi= 7.3757 | QcPiVar= 0.0000 | Beta= 8.3041
[train] t=264000 | LossPi=-860.1011 | PiEntropy=-0.9905 | Alpha= 1.0204 | PiEntTerm= 1.0107 | MinQ= 922.7349 | PiCostTerm= 61.6230 | QcPiCVaR= 7.4208 | QcPi= 7.4207 | QcPiVar= 0.0000 | Beta= 8.3041
[train] t=265000 | LossPi=-860.8627 | PiEntropy=-0.9339 | Alpha= 1.0285 | PiEntTerm= 0.9606 | MinQ= 923.3683 | PiCostTerm= 61.5450 | QcPiCVaR= 7.4089 | QcPi= 7.4088 | QcPiVar= 0.0000 | Beta= 8.3069
[train] t=266000 | LossPi=-862.2532 | PiEntropy=-1.1026 | Alpha= 1.0439 | PiEntTerm= 1.1509 | MinQ= 925.1182 | PiCostTerm= 61.7141 | QcPiCVaR= 7.4292 | QcPi= 7.4292 | QcPiVar= 0.0000 | Beta= 8.3069
[train] t=267000 | LossPi=-861.9316 | PiEntropy=-1.0178 | Alpha= 1.0438 | PiEntTerm= 1.0624 | MinQ= 924.6724 | PiCostTerm= 61.6784 | QcPiCVaR= 7.4243 | QcPi= 7.4242 | QcPiVar= 0.0000 | Beta= 8.3077
[train] t=268000 | LossPi=-860.5726 | PiEntropy=-0.9945 | Alpha= 1.0237 | PiEntTerm= 1.0180 | MinQ= 922.9011 | PiCostTerm= 61.3105 | QcPiCVaR= 7.3801 | QcPi= 7.3800 | QcPiVar= 0.0000 | Beta= 8.3076
[train] t=269000 | LossPi=-859.7880 | PiEntropy=-1.0252 | Alpha= 1.0305 | PiEntTerm= 1.0565 | MinQ= 922.3938 | PiCostTerm= 61.5493 | QcPiCVaR= 7.4088 | QcPi= 7.4088 | QcPiVar= 0.0000 | Beta= 8.3076
[train] t=270000 | LossPi=-864.3735 | PiEntropy=-1.0715 | Alpha= 1.0196 | PiEntTerm= 1.0925 | MinQ= 927.1337 | PiCostTerm= 61.6677 | QcPiCVaR= 7.4214 | QcPi= 7.4213 | QcPiVar= 0.0000 | Beta= 8.3095
[train] t=271000 | LossPi=-866.9347 | PiEntropy=-1.0524 | Alpha= 1.0219 | PiEntTerm= 1.0754 | MinQ= 929.4671 | PiCostTerm= 61.4570 | QcPiCVaR= 7.3960 | QcPi= 7.3959 | QcPiVar= 0.0000 | Beta= 8.3095
[train] t=272000 | LossPi=-866.5142 | PiEntropy=-1.0576 | Alpha= 1.0055 | PiEntTerm= 1.0635 | MinQ= 928.9622 | PiCostTerm= 61.3845 | QcPiCVaR= 7.3873 | QcPi= 7.3872 | QcPiVar= 0.0000 | Beta= 8.3095
[train] t=273000 | LossPi=-861.1750 | PiEntropy=-0.9734 | Alpha= 1.0087 | PiEntTerm= 0.9818 | MinQ= 923.6415 | PiCostTerm= 61.4847 | QcPiCVaR= 7.4018 | QcPi= 7.4017 | QcPiVar= 0.0000 | Beta= 8.3068
[train] t=274000 | LossPi=-861.0640 | PiEntropy=-1.1027 | Alpha= 1.0341 | PiEntTerm= 1.1404 | MinQ= 923.7308 | PiCostTerm= 61.5265 | QcPiCVaR= 7.4096 | QcPi= 7.4095 | QcPiVar= 0.0000 | Beta= 8.3036
[train] t=275000 | LossPi=-860.3801 | PiEntropy=-1.0989 | Alpha= 1.0016 | PiEntTerm= 1.1007 | MinQ= 922.7035 | PiCostTerm= 61.2227 | QcPiCVaR= 7.3730 | QcPi= 7.3729 | QcPiVar= 0.0000 | Beta= 8.3036
[train] t=276000 | LossPi=-864.4807 | PiEntropy=-1.0185 | Alpha= 1.0293 | PiEntTerm= 1.0483 | MinQ= 927.1115 | PiCostTerm= 61.5825 | QcPiCVaR= 7.4181 | QcPi= 7.4180 | QcPiVar= 0.0000 | Beta= 8.3016
[train] t=277000 | LossPi=-866.3398 | PiEntropy=-0.9945 | Alpha= 1.0032 | PiEntTerm= 0.9978 | MinQ= 928.6081 | PiCostTerm= 61.2704 | QcPiCVaR= 7.3811 | QcPi= 7.3811 | QcPiVar= 0.0000 | Beta= 8.3009
[train] t=278000 | LossPi=-861.9733 | PiEntropy=-1.0662 | Alpha= 1.0238 | PiEntTerm= 1.0916 | MinQ= 924.4812 | PiCostTerm= 61.4162 | QcPiCVaR= 7.3962 | QcPi= 7.3961 | QcPiVar= 0.0000 | Beta= 8.3037
[train] t=279000 | LossPi=-865.6936 | PiEntropy=-1.0374 | Alpha= 1.0211 | PiEntTerm= 1.0594 | MinQ= 928.0695 | PiCostTerm= 61.3165 | QcPiCVaR= 7.3885 | QcPi= 7.3884 | QcPiVar= 0.0000 | Beta= 8.2989
[train] t=280000 | LossPi=-858.1536 | PiEntropy=-1.0651 | Alpha= 1.0014 | PiEntTerm= 1.0666 | MinQ= 920.6910 | PiCostTerm= 61.4708 | QcPiCVaR= 7.4104 | QcPi= 7.4103 | QcPiVar= 0.0000 | Beta= 8.2952
[train] t=281000 | LossPi=-864.8478 | PiEntropy=-1.0031 | Alpha= 1.0040 | PiEntTerm= 1.0071 | MinQ= 927.1250 | PiCostTerm= 61.2700 | QcPiCVaR= 7.3844 | QcPi= 7.3843 | QcPiVar= 0.0000 | Beta= 8.2972
[train] t=282000 | LossPi=-864.0944 | PiEntropy=-0.9040 | Alpha= 1.0249 | PiEntTerm= 0.9265 | MinQ= 926.4205 | PiCostTerm= 61.3996 | QcPiCVaR= 7.4008 | QcPi= 7.4007 | QcPiVar= 0.0000 | Beta= 8.2963
[train] t=283000 | LossPi=-859.4966 | PiEntropy=-1.0564 | Alpha= 0.9930 | PiEntTerm= 1.0490 | MinQ= 922.0577 | PiCostTerm= 61.5120 | QcPiCVaR= 7.4144 | QcPi= 7.4143 | QcPiVar= 0.0000 | Beta= 8.2963
[train] t=284000 | LossPi=-859.6031 | PiEntropy=-1.0326 | Alpha= 1.0067 | PiEntTerm= 1.0396 | MinQ= 922.1106 | PiCostTerm= 61.4678 | QcPiCVaR= 7.4118 | QcPi= 7.4117 | QcPiVar= 0.0000 | Beta= 8.2933
[train] t=285000 | LossPi=-860.7597 | PiEntropy=-0.9846 | Alpha= 1.0082 | PiEntTerm= 0.9927 | MinQ= 923.3766 | PiCostTerm= 61.6243 | QcPiCVaR= 7.4253 | QcPi= 7.4253 | QcPiVar= 0.0000 | Beta= 8.2992
[train] t=286000 | LossPi=-863.2403 | PiEntropy=-0.9951 | Alpha= 1.0342 | PiEntTerm= 1.0291 | MinQ= 925.7000 | PiCostTerm= 61.4305 | QcPiCVaR= 7.4020 | QcPi= 7.4019 | QcPiVar= 0.0000 | Beta= 8.2992
[train] t=287000 | LossPi=-863.0322 | PiEntropy=-0.9099 | Alpha= 1.0348 | PiEntTerm= 0.9416 | MinQ= 925.2677 | PiCostTerm= 61.2939 | QcPiCVaR= 7.3857 | QcPi= 7.3856 | QcPiVar= 0.0000 | Beta= 8.2990
[train] t=288000 | LossPi=-862.2374 | PiEntropy=-1.0032 | Alpha= 1.0027 | PiEntTerm= 1.0059 | MinQ= 924.7499 | PiCostTerm= 61.5066 | QcPiCVaR= 7.4114 | QcPi= 7.4113 | QcPiVar= 0.0000 | Beta= 8.2990
[train] t=289000 | LossPi=-862.8160 | PiEntropy=-1.1636 | Alpha= 1.0194 | PiEntTerm= 1.1861 | MinQ= 925.4620 | PiCostTerm= 61.4598 | QcPiCVaR= 7.4035 | QcPi= 7.4034 | QcPiVar= 0.0000 | Beta= 8.3015
[train] t=290000 | LossPi=-865.3409 | PiEntropy=-0.9902 | Alpha= 1.0402 | PiEntTerm= 1.0301 | MinQ= 928.0312 | PiCostTerm= 61.6602 | QcPiCVaR= 7.4271 | QcPi= 7.4270 | QcPiVar= 0.0000 | Beta= 8.3021
[train] t=291000 | LossPi=-868.3580 | PiEntropy=-0.9893 | Alpha= 1.0398 | PiEntTerm= 1.0287 | MinQ= 930.8645 | PiCostTerm= 61.4779 | QcPiCVaR= 7.4062 | QcPi= 7.4061 | QcPiVar= 0.0000 | Beta= 8.3009
[train] t=292000 | LossPi=-863.0981 | PiEntropy=-0.9790 | Alpha= 0.9782 | PiEntTerm= 0.9576 | MinQ= 925.4919 | PiCostTerm= 61.4361 | QcPiCVaR= 7.3997 | QcPi= 7.3996 | QcPiVar= 0.0000 | Beta= 8.3025
[train] t=293000 | LossPi=-864.7053 | PiEntropy=-1.0040 | Alpha= 1.0404 | PiEntTerm= 1.0446 | MinQ= 927.0784 | PiCostTerm= 61.3285 | QcPiCVaR= 7.3820 | QcPi= 7.3819 | QcPiVar= 0.0000 | Beta= 8.3078
